timestamp_s,roll_deg,pitch_deg,yaw_deg
11.496,-0.018428607,0.05892708,96.088875
11.5,-0.018442651,0.059110414,96.08895
11.504,-0.018408442,0.059257653,96.08888
11.508,-0.01840676,0.0592082,96.088684
11.512,-0.018380636,0.059103664,96.08855
11.516,-0.018135164,0.05915636,96.088684
11.52,-0.018049812,0.059234485,96.08893
11.524,-0.018314611,0.05934501,96.08908
11.528,-0.018597348,0.05951583,96.089165
11.532,-0.018797273,0.059513263,96.08928
11.536,-0.018862648,0.059407916,96.0894
11.54,-0.018834068,0.059346896,96.08942
11.544,-0.01907914,0.059362806,96.08947
11.548,-0.019465622,0.059530746,96.08946
11.552,-0.01968085,0.0597918,96.08937
11.556,-0.019881476,0.0602076,96.08946
11.56,-0.020038484,0.060395572,96.08985
11.564,-0.020268902,0.06043361,96.090164
11.568,-0.020561159,0.06052884,96.090126
11.572,-0.020416657,0.06064844,96.090164
11.576,-0.02027236,0.060862318,96.09034
11.58,-0.020231929,0.061074834,96.09036
11.584,-0.020062486,0.061030854,96.0903
11.588,-0.019992704,0.060837664,96.09033
11.592,-0.019994056,0.060825184,96.090515
11.596,-0.019826407,0.06097651,96.09073
11.6,-0.01979671,0.061198667,96.09076
11.604,-0.02014561,0.061411407,96.0908
11.608,-0.020345936,0.061721902,96.09105
11.612,-0.02033924,0.061970837,96.09142
11.616,-0.020211162,0.06218651,96.09155
11.62,-0.020255204,0.062291134,96.09159
11.624,-0.020517249,0.062386185,96.09168
11.628,-0.02060113,0.06240438,96.09163
11.632,-0.02054573,0.062288955,96.09168
11.636,-0.020461673,0.062264282,96.0917
11.64,-0.020432647,0.062164895,96.09148
11.644,-0.02054095,0.0621634,96.091225
11.648,-0.020746578,0.062167004,96.091225
11.652,-0.020962752,0.062133692,96.09129
11.656,-0.02117023,0.06219155,96.091286
11.66,-0.021213818,0.062122356,96.09129
11.664,-0.021182487,0.06200595,96.09126
11.668,-0.021264426,0.06206033,96.09121
11.672,-0.021311536,0.062389374,96.091194
11.676,-0.02149225,0.062666886,96.09136
11.68,-0.021598455,0.06275622,96.091446
11.684,-0.021603635,0.06279202,96.091225
11.688,-0.021753395,0.06277138,96.09119
11.692,-0.02180165,0.062679015,96.09128
11.696,-0.021739157,0.06259554,96.091286
11.7,-0.02167288,0.0624807,96.091286
11.704,-0.021470558,0.062277127,96.091385
11.708,-0.021358741,0.062159415,96.091354
11.712,-0.02135156,0.062255617,96.091156
11.716,-0.02131939,0.062466,96.091286
11.72,-0.021312525,0.062589474,96.09153
11.724,-0.021548333,0.062437404,96.091736
11.728,-0.021779954,0.06218749,96.09191
11.732,-0.021604335,0.06208475,96.091995
11.736,-0.021292469,0.06195743,96.091934
11.74,-0.021207567,0.06180309,96.09201
11.744,-0.02106627,0.06177563,96.09212
11.748,-0.020912614,0.061708633,96.09228
11.752,-0.020841517,0.06145914,96.09241
11.756,-0.020743325,0.06126582,96.09235
11.76,-0.020711672,0.060992125,96.09249
11.764,-0.020573722,0.060610604,96.09266
11.768,-0.020470988,0.06034746,96.09279
11.772,-0.020497665,0.06027519,96.092926
11.776,-0.020415762,0.060374934,96.09286
11.78,-0.020403722,0.060528833,96.09263
11.784,-0.020448215,0.060442068,96.09255
11.788,-0.020265233,0.06024316,96.0924
11.792,-0.020368677,0.06013825,96.0924
11.796,-0.020648582,0.060124304,96.092705
11.8,-0.020653823,0.06011432,96.09304
11.804,-0.02078601,0.059931945,96.09335
11.808,-0.020957721,0.059671376,96.09362
11.812,-0.020979008,0.059498977,96.09384
11.816,-0.02100727,0.05933233,96.09396
11.82,-0.021207787,0.059348483,96.09405
11.824,-0.021351567,0.059428286,96.094154
11.828,-0.021289714,0.059573215,96.094284
11.832,-0.021082686,0.059494287,96.09454
11.836,-0.020848729,0.059183948,96.09453
11.84,-0.020781692,0.058733486,96.09434
11.844,-0.020692825,0.05823677,96.09419
11.848,-0.020679904,0.057979424,96.09416
11.852,-0.020867882,0.057574317,96.094215
11.856,-0.021140818,0.057232425,96.09423
11.86,-0.02109586,0.05725213,96.09447
11.864,-0.020925375,0.057100747,96.09444
11.868,-0.020830972,0.05657154,96.09428
11.872,-0.02074047,0.056172114,96.094406
11.876,-0.020782348,0.055907745,96.09458
11.88,-0.020850109,0.055730775,96.09475
11.884,-0.020603003,0.05569718,96.094955
11.888,-0.02027328,0.055559814,96.09539
11.892,-0.020259535,0.055339474,96.09576
11.896,-0.02018838,0.055143453,96.09603
11.9,-0.020094143,0.05520829,96.09629
11.904,-0.02008005,0.05507708,96.09636
11.908,-0.020204429,0.05455531,96.09656
11.912,-0.020321377,0.054082837,96.09664
11.916,-0.020191945,0.053691987,96.09664
11.92,-0.020008259,0.053400423,96.09699
11.924,-0.019957997,0.05305886,96.09737
11.928,-0.019867806,0.05270898,96.09752
11.932,-0.019836161,0.052532997,96.09761
11.936,-0.019693088,0.052200966,96.09781
11.94,-0.019406103,0.05193504,96.09805
11.944,-0.019282091,0.051962215,96.09823
11.948,-0.019382138,0.051739294,96.098465
11.952,-0.019364554,0.051191524,96.0984
11.956,-0.019073885,0.050899684,96.09823
11.96,-0.018823544,0.05076057,96.098206
11.964,-0.018510673,0.050497826,96.09811
11.968,-0.018355764,0.050116945,96.09813
11.972,-0.018309502,0.049639322,96.09829
11.976,-0.018376855,0.049229287,96.098434
11.98,-0.018646834,0.04898727,96.09858
11.984,-0.018824384,0.048885796,96.098694
11.988,-0.01900989,0.048686814,96.098755
11.992,-0.019037858,0.048437502,96.0989
11.996,-0.018937008,0.048087884,96.098946
12.0,-0.01879925,0.047698345,96.09898
12.004,-0.01880574,0.047250308,96.09901
12.008,-0.018893367,0.046864126,96.099174
12.012,-0.018916117,0.046796724,96.099464
12.016,-0.01896057,0.046843722,96.09965
12.02,-0.019090744,0.04692048,96.0999
12.024,-0.0193795,0.046844263,96.10009
12.028,-0.019426987,0.04651919,96.1001
12.032,-0.019350834,0.046142556,96.10022
12.036,-0.019289717,0.046053987,96.10053
12.04,-0.019198416,0.04589461,96.10079
12.044,-0.01925498,0.04549116,96.10113
12.048,-0.019319205,0.045198597,96.1016
12.052,-0.01949821,0.045029096,96.10194
12.056,-0.019791843,0.04507288,96.10227
12.06,-0.01989752,0.04485244,96.10257
12.064,-0.020026857,0.044569504,96.10274
12.068,-0.020111669,0.044564728,96.10301
12.072,-0.020029144,0.044379216,96.10316
12.076,-0.020030115,0.044312265,96.10305
12.08,-0.020068698,0.04440395,96.103065
12.084,-0.019950613,0.044182133,96.10334
12.088,-0.019931657,0.04386361,96.103294
12.092,-0.020248,0.04363701,96.10307
12.096,-0.020407028,0.043574832,96.10317
12.1,-0.020164013,0.04358131,96.10335
12.104,-0.020164313,0.04352701,96.103355
12.108,-0.020306429,0.043396708,96.10336
12.112,-0.020292219,0.04319768,96.103134
12.116,-0.020363687,0.04307302,96.10287
12.12,-0.020488214,0.04302624,96.102715
12.124,-0.020373281,0.04285112,96.10231
12.128,-0.020328484,0.042598218,96.10197
12.132,-0.020477092,0.042715885,96.10208
12.136,-0.020475937,0.042998593,96.10218
12.14,-0.020281896,0.043000355,96.10203
12.144,-0.020212665,0.043237332,96.10198
12.148,-0.020300834,0.04347136,96.10198
12.152,-0.020348947,0.043463245,96.10196
12.156,-0.020684421,0.043545615,96.10193
12.16,-0.020935018,0.043694478,96.10173
12.164,-0.02105294,0.04392292,96.10163
12.168,-0.0211902,0.044337463,96.10165
12.172,-0.021268437,0.044579,96.10179
12.176,-0.021312097,0.044754237,96.101814
12.18,-0.021411074,0.04485225,96.10166
12.184,-0.021470467,0.044974558,96.10161
12.188,-0.021539247,0.0451661,96.10161
12.192,-0.021425463,0.045285042,96.10133
12.196,-0.021357417,0.045511406,96.10137
12.2,-0.021658171,0.045704674,96.10148
12.204,-0.021929335,0.04580733,96.10122
12.208,-0.02203589,0.045790378,96.100914
12.212,-0.022016129,0.04568114,96.100746
12.216,-0.022056092,0.04571625,96.10058
12.22,-0.022062171,0.04570687,96.10041
12.224,-0.022197392,0.04560793,96.10014
12.228,-0.022278178,0.045605533,96.09993
