timestamp_s,vx,vy,vz
5.348,1.771282e-07,1.3658978e-06,-7.119885e-05
5.356,-3.3891512e-05,-2.5767056e-05,-4.5286735e-05
5.364,-7.168153e-05,-1.605771e-05,-1.9183435e-05
5.372,-0.000100123834,3.909347e-06,5.645081e-05
5.38,-0.00014312286,6.6847235e-05,6.8651294e-05
5.388,-0.00016245947,5.2484247e-05,7.235524e-05
5.396,-0.00019962802,6.6752335e-05,9.833602e-05
5.404,-0.00023969501,6.565224e-05,0.00014267235
5.412,-0.00033777626,2.779663e-05,0.00018540202
5.42,-0.00040127724,6.3129883e-06,0.00026268518
5.428,-0.00047677723,9.027453e-05,0.00032838236
5.436,-0.00053659244,0.00012215466,0.00035828847
5.444,-0.00058952667,0.00011923123,0.00040822697
5.452,-0.0006612438,0.00011991246,0.0004929914
5.46,-0.00065366476,7.761744e-05,0.0005119019
5.468,-0.0006837164,0.000106929525,0.00057432515
5.476,-0.0007554231,0.00013088602,0.00061063416
5.484,-0.0007920102,0.00014381905,0.0006680511
5.492,-0.0008438241,0.00019922026,0.0007480463
5.5,-0.00053582125,-5.788041e-05,0.00084719155
5.508,-0.00055177754,1.0501923e-05,0.0008917055
5.516,-0.000564807,0.00013919202,0.00090540375
5.524,-0.00060086703,0.00013002429,0.00093474233
5.532,-0.0006302645,0.00013774482,0.0009893308
5.54,-0.00063412695,0.00013853131,0.0010497032
5.548,-0.0007042567,0.00013962902,0.0011128411
5.556,-0.0007537968,0.000122049176,0.0011677613
5.564,-0.0008133363,0.00012588811,0.0012017259
5.572,-0.000872763,0.000112435424,0.0012237685
5.58,-0.0009578524,1.5424193e-05,0.0012929528
5.588,-0.0009733743,-1.3848823e-05,0.0012961716
5.596,-0.0010044813,-3.403187e-05,0.0013481786
5.604,-0.0010434708,-1.7073348e-06,0.0014357524
5.612,-0.001093066,3.1849337e-05,0.0014960445
5.62,-0.0011063257,6.800664e-05,0.0015722343
5.628,-0.0011385267,6.358961e-05,0.0016468805
5.636,-0.0012202293,0.00010216399,0.0016114622
5.644,-0.0012302048,0.00013124403,0.0016319151
5.652,-0.0012555427,0.00013741662,0.0016998475
5.66,-0.0013254856,0.00011143898,0.0017488343
5.668,-0.0012843439,0.00012570019,0.0017939562
5.676,-0.001357514,0.00015581213,0.0018169007
5.684,-0.0013879308,0.0001762869,0.0018339857
5.692,-0.0014481202,0.00018622719,0.0018378656
5.7,-0.0014963226,0.00016614608,0.0018514371
5.708,-0.001534629,0.00021966136,0.0019111391
5.716,-0.0015147718,0.00016672176,0.0018719175
5.724,-0.0014986257,0.00014750012,0.0018520228
5.732,-0.0014049938,8.900477e-05,0.0018048475
5.74,-0.0013899994,6.374051e-05,0.0017181353
5.748,-0.0013186199,4.3709224e-05,0.0016424749
