timestamp_s,output[0],output[1],output[2],output[3]
4.86,0.0,0.0,0.0,0.0
4.864,0.0,0.0,0.0,0.0
4.96,0.0,0.0,0.0,0.0
5.056,0.0,0.0,0.0,0.0
5.16,0.0,0.0,0.0,0.0
5.26,0.0,0.0,0.0,0.0
5.36,0.0,0.0,0.0,0.0
5.46,0.0,0.0,0.0,0.0
5.56,0.0,0.0,0.0,0.0
5.66,0.0,0.0,0.0,0.0
5.756,0.0,0.0,0.0,0.0
5.86,0.0,0.0,0.0,0.0
5.96,0.0,0.0,0.0,0.0
6.06,0.0,0.0,0.0,0.0
6.16,0.0,0.0,0.0,0.0
6.256,0.0,0.0,0.0,0.0
6.36,0.0,0.0,0.0,0.0
6.46,0.0,0.0,0.0,0.0
6.56,0.0,0.0,0.0,0.0
6.66,0.0,0.0,0.0,0.0
6.76,0.0,0.0,0.0,0.0
6.86,0.0,0.0,0.0,0.0
6.96,0.0,0.0,0.0,0.0
7.056,0.0,0.0,0.0,0.0
7.156,0.0,0.0,0.0,0.0
7.26,0.0,0.0,0.0,0.0
7.36,0.0,0.0,0.0,0.0
7.46,0.0,0.0,0.0,0.0
7.56,0.0,0.0,0.0,0.0
7.66,0.0,0.0,0.0,0.0
7.76,0.0,0.0,0.0,0.0
7.856,0.0,0.0,0.0,0.0
7.96,0.0,0.0,0.0,0.0
8.06,0.0,0.0,0.0,0.0
8.156,0.0,0.0,0.0,0.0
8.256,0.0,0.0,0.0,0.0
8.36,0.0,0.0,0.0,0.0
8.46,0.0,0.0,0.0,0.0
8.56,0.0,0.0,0.0,0.0
8.66,0.0,0.0,0.0,0.0
8.76,0.0,0.0,0.0,0.0
8.86,0.0,0.0,0.0,0.0
8.96,0.0,0.0,0.0,0.0
9.06,0.0,0.0,0.0,0.0
9.16,0.0,0.0,0.0,0.0
9.26,0.0,0.0,0.0,0.0
9.36,0.0,0.0,0.0,0.0
9.46,0.0,0.0,0.0,0.0
9.56,0.0,0.0,0.0,0.0
9.656,0.0,0.0,0.0,0.0
9.76,0.0,0.0,0.0,0.0
9.856,0.0,0.0,0.0,0.0
9.956,0.0,0.0,0.0,0.0
10.06,0.0,0.0,0.0,0.0
10.16,0.0,0.0,0.0,0.0
10.256,0.0,0.0,0.0,0.0
10.356,0.0,0.0,0.0,0.0
10.456,0.0,0.0,0.0,0.0
10.56,0.0,0.0,0.0,0.0
10.66,0.0,0.0,0.0,0.0
10.76,0.0,0.0,0.0,0.0
10.86,0.0,0.0,0.0,0.0
10.956,0.0,0.0,0.0,0.0
11.06,0.0,0.0,0.0,0.0
11.16,0.0,0.0,0.0,0.0
11.256,0.0,0.0,0.0,0.0
11.356,0.0,0.0,0.0,0.0
11.46,0.0,0.0,0.0,0.0
11.56,0.0,0.0,0.0,0.0
11.66,0.0,0.0,0.0,0.0
11.76,0.0,0.0,0.0,0.0
11.856,0.0,0.0,0.0,0.0
11.96,0.0,0.0,0.0,0.0
12.06,0.0,0.0,0.0,0.0
12.156,0.0,0.0,0.0,0.0
12.26,0.0,0.0,0.0,0.0
12.36,0.0,0.0,0.0,0.0
12.46,0.0,0.0,0.0,0.0
12.56,0.0,0.0,0.0,0.0
12.66,0.0,0.0,0.0,0.0
12.76,0.0,0.0,0.0,0.0
12.86,0.0,0.0,0.0,0.0
12.956,0.0,0.0,0.0,0.0
13.06,0.0,0.0,0.0,0.0
13.16,0.0,0.0,0.0,0.0
13.26,0.0,0.0,0.0,0.0
13.36,0.0,0.0,0.0,0.0
13.46,0.0,0.0,0.0,0.0
13.56,0.0,0.0,0.0,0.0
13.66,0.0,0.0,0.0,0.0
13.76,0.0,0.0,0.0,0.0
13.86,0.0,0.0,0.0,0.0
13.96,0.0,0.0,0.0,0.0
14.06,0.0,0.0,0.0,0.0
14.16,0.0,0.0,0.0,0.0
14.26,0.0,0.0,0.0,0.0
14.36,0.0,0.0,0.0,0.0
14.46,0.0,0.0,0.0,0.0
14.56,0.0,0.0,0.0,0.0
14.66,0.0,0.0,0.0,0.0
14.76,0.0,0.0,0.0,0.0
14.86,0.0,0.0,0.0,0.0
14.96,0.0,0.0,0.0,0.0
15.06,0.0,0.0,0.0,0.0
15.16,0.0,0.0,0.0,0.0
15.26,0.0,0.0,0.0,0.0
15.356,0.0,0.0,0.0,0.0
15.46,0.0,0.0,0.0,0.0
15.56,0.0,0.0,0.0,0.0
15.66,0.0,0.0,0.0,0.0
15.76,0.0,0.0,0.0,0.0
15.86,0.0,0.0,0.0,0.0
15.96,0.0,0.0,0.0,0.0
16.06,0.0,0.0,0.0,0.0
16.16,0.0,0.0,0.0,0.0
16.26,0.0,0.0,0.0,0.0
16.36,0.0,0.0,0.0,0.0
16.46,0.0,0.0,0.0,0.0
16.56,0.0,0.0,0.0,0.0
16.656,0.0,0.0,0.0,0.0
16.76,0.0,0.0,0.0,0.0
16.86,0.0,0.0,0.0,0.0
16.96,0.0,0.0,0.0,0.0
17.06,0.0,0.0,0.0,0.0
17.16,0.0,0.0,0.0,0.0
17.26,0.0,0.0,0.0,0.0
17.36,0.0,0.0,0.0,0.0
