timestamp_s,x,y,z
3.816,0.0001782797,0.00016931677,0.00040990353
3.824,0.00018482996,0.00017435057,0.00042438958
3.832,0.00019137039,0.00017944566,0.00043931304
3.84,0.00019757947,0.00018488332,0.00045492168
3.848,0.0002039065,0.00019020251,0.00047095792
3.86,0.00021042045,0.00019525773,0.00048735886
3.868,0.00021709382,0.00020029035,0.0005038413
3.876,0.00022403541,0.00020545463,0.0005204887
3.888,0.00023103716,0.00021026695,0.0005376311
3.9,0.00023682471,0.0002126153,0.0005551998
3.904,0.00024261755,0.00021455994,0.000571737
3.912,0.00024829764,0.00021635173,0.0005874154
3.928,0.00025412042,0.0002179292,0.0006024304
3.936,0.0002600414,0.00021931368,0.0006165779
3.944,0.0002657209,0.00022039245,0.00062959234
3.952,0.00027115727,0.00022098463,0.0006420492
3.956,0.00027623167,0.0002213747,0.0006537422
3.964,0.0002814993,0.0002214955,0.0006646082
3.972,0.00028714945,0.00022128737,0.0006745271
3.98,0.00029304047,0.00022092253,0.00068352197
3.988,0.0002987455,0.00022033397,0.0006916478
3.996,0.00030434833,0.00021970569,0.00069878175
4.004,0.00030988158,0.00021866806,0.00070503337
4.012,0.00031507798,0.00021765287,0.00071080757
4.02,0.00032012604,0.00021652335,0.0007159641
4.028,0.00032511033,0.00021496357,0.0007202168
4.036,0.00033004404,0.00021287698,0.0007233942
4.044,0.0003348243,0.00021061218,0.0007254818
4.052,0.0003393878,0.0002082534,0.00072665163
4.06,0.00034391874,0.00020542003,0.0007267966
4.068,0.00034855938,0.00020231551,0.00072596857
4.076,0.0003531932,0.00019888829,0.00072462327
4.084,0.00035763226,0.00019504869,0.0007224097
4.092,0.00036180805,0.00019105253,0.0007192159
4.1,0.000365779,0.00018679787,0.0007154719
4.108,0.00036918288,0.0001834377,0.0007110385
4.116,0.0003723177,0.00018026434,0.0007059273
4.124,0.00037530295,0.00017673036,0.0007004144
4.132,0.00039331455,0.00017592635,0.00070854725
4.14,0.0003964491,0.00017212285,0.00070249196
4.148,0.00039938994,0.0001681031,0.00069688313
4.156,0.000401765,0.00016368554,0.00069128815
4.164,0.0004039112,0.00015963473,0.0006851051
4.172,0.0004061772,0.00015516463,0.0006784737
4.18,0.00040838268,0.00015031754,0.00067160383
4.188,0.00041049864,0.00014521014,0.0006643088
4.196,0.00041262212,0.00014046858,0.00065659813
4.204,0.0004146556,0.00013548424,0.00064884685
4.212,0.00041653542,0.00013029692,0.00064113847
4.22,0.00041838724,0.00012467563,0.0006334191
4.228,0.00042029453,0.00011864141,0.00062553916
4.236,0.00042218462,0.00011226891,0.0006171284
4.244,0.00042408824,0.00010590457,0.0006082891
4.252,0.00042599297,9.950881e-05,0.000599091
4.26,0.0004279616,9.281623e-05,0.0005899747
4.268,0.00042987306,8.615339e-05,0.0005804548
4.276,0.0004319041,7.9582045e-05,0.00057100365
4.284,0.00043041518,7.00464e-05,0.0005554306
4.292,0.00042936302,6.0703846e-05,0.0005409894
4.3,0.000427447,5.4397322e-05,0.0005271012
4.308,0.0004260178,4.8385915e-05,0.0005137524
4.316,0.0004248932,4.22461e-05,0.0005008081
4.324,0.00042372374,3.6071582e-05,0.00048821687
4.332,0.00042236602,2.9764866e-05,0.00047617563
4.34,0.00042094482,2.3786999e-05,0.0004647944
4.348,0.00041987654,1.8059347e-05,0.00045381166
4.356,0.00041880354,1.2374165e-05,0.00044281437
4.364,0.00041753284,6.786134e-06,0.0004318973
4.372,0.00041643647,1.0607773e-06,0.00042139812
4.38,0.00041530293,-4.688043e-06,0.00041099204
4.388,0.00041397978,-1.0431834e-05,0.0004004967
4.396,0.00041279086,-1.6462684e-05,0.000389729
4.404,0.0004114006,-2.2712597e-05,0.00037844278
4.412,0.0004096225,-2.913081e-05,0.00036670527
4.42,0.0004081101,-3.5684145e-05,0.0003548004
4.428,0.00040641264,-4.2423355e-05,0.00034324662
4.436,0.00040452034,-4.9167968e-05,0.00033201417
4.444,0.00040273223,-5.6016503e-05,0.0003206624
4.452,0.00040078693,-6.288999e-05,0.00030942203
4.46,0.0003989473,-6.9719055e-05,0.0002984569
4.468,0.00039703856,-7.645552e-05,0.00028742445
4.476,0.0003950432,-8.3085724e-05,0.00027637297
4.484,0.0003928866,-8.961224e-05,0.0002656286
4.492,0.0003905531,-9.611847e-05,0.00025477662
4.5,0.00038845895,-0.000102863436,0.00024422863
4.508,0.0003844183,-0.00010671547,0.00023392454
4.516,0.00038026838,-0.00011076721,0.00022362571
4.524,0.00037603008,-0.000114780756,0.00021332125
4.532,0.0003719234,-0.000118367185,0.00020295281
4.54,0.00036773356,-0.00012137691,0.00019287062
4.548,0.00036340862,-0.00012405828,0.00018322116
4.556,0.00035911505,-0.00012698054,0.00017415163
4.564,0.00035516339,-0.00013027902,0.00016555666
4.572,0.00035135663,-0.00013386374,0.00015706869
4.58,0.00034767672,-0.0001377765,0.00014863907
4.588,0.00034404357,-0.00014151847,0.00014007352
4.596,0.0003404091,-0.0001449675,0.00013175208
4.604,0.0003369355,-0.000148146,0.00012364326
4.612,0.00033343091,-0.00015130498,0.00011560347
4.62,0.00032988022,-0.00015441435,0.00010776546
4.628,0.00027781245,-0.00010445859,8.481741e-05
4.636,0.0002740534,-0.00010768107,7.647276e-05
4.644,0.00027057301,-0.00011099633,6.854534e-05
4.652,0.00026717008,-0.000114076254,6.0886145e-05
4.66,0.00026327203,-0.00011654453,-7.274747e-05
4.668,0.00025885797,-0.00011855736,-0.00020250678
4.676,0.0002543654,-0.00012023611,-0.0003284812
4.684,0.0002496716,-0.00012183478,-0.00045084953
4.692,0.000244958,-0.00012354094,-0.0005697012
4.7,0.00023997032,-0.00012502566,-0.00053206086
4.708,0.0002349126,-0.00012613885,-0.0004955232
4.716,0.00023008724,-0.00012697805,-0.00045973063
4.724,0.00022536269,-0.00012784633,-0.0004248321
4.732,0.00022055182,-0.0001287547,-0.00038859248
4.74,0.00021568686,-0.00012917102,-0.00035309792
4.748,0.00021061358,-0.00012895484,-0.00031852722
4.756,0.00020530936,-0.00012847378,-0.00028535724
4.764,0.00020020072,-0.00012752638,-0.00013887882
4.772,0.00019505566,-0.00012604836,3.4570694e-06
4.78,0.00018961953,-0.00012410471,0.00014173985
4.788,0.0001840345,-0.00012199924,0.0002758205
4.796,0.00017870517,-0.00012019266,0.0004927516
4.804,0.00017356718,-0.00011843275,0.0007032156
4.812,0.00016852221,-0.00011679613,0.0009073317
4.82,0.00016379693,-0.00011493999,0.0011050403
4.828,0.00015914699,-0.0001127451,0.0014421046
4.836,0.00015438741,-0.000110280176,0.0017693043
4.844,0.00014990086,-0.000107856795,0.002086997
4.852,0.00014581182,-0.00010556663,0.0023956299
4.86,0.00014226107,-0.000103165024,0.0028393269
4.868,0.00013858936,-0.00010075373,0.0032698512
4.876,0.00013513761,-9.839174e-05,0.0036878586
4.884,0.0001320742,-9.658336e-05,0.004093945
4.892,0.00012925976,-9.4487106e-05,0.004579276
