timestamp_s,output[0],output[1],output[2],output[3]
51.52,771.0,768.0,772.0,769.0
51.62,770.0,768.0,772.0,770.0
51.72,770.0,766.0,773.0,769.0
51.82,768.0,766.0,772.0,770.0
51.92,769.0,766.0,773.0,769.0
52.02,768.0,766.0,772.0,769.0
52.12,769.0,766.0,772.0,770.0
52.22,769.0,767.0,771.0,769.0
52.32,769.0,768.0,771.0,770.0
52.42,769.0,768.0,770.0,769.0
52.52,770.0,769.0,770.0,769.0
52.62,770.0,769.0,770.0,768.0
52.72,770.0,770.0,770.0,769.0
52.82,770.0,770.0,770.0,769.0
52.92,770.0,770.0,769.0,769.0
53.02,900.0,717.0,729.0,884.0
53.12,750.0,808.0,801.0,750.0
53.22,734.0,798.0,793.0,734.0
53.32,758.0,779.0,777.0,757.0
53.42,774.0,769.0,769.0,774.0
53.52,779.0,766.0,767.0,780.0
53.62,777.0,767.0,768.0,778.0
53.72,774.0,768.0,768.0,776.0
53.82,773.0,768.0,768.0,774.0
53.92,772.0,767.0,768.0,773.0
54.02,772.0,767.0,767.0,773.0
54.12,771.0,767.0,766.0,774.0
54.22,772.0,766.0,766.0,772.0
54.32,772.0,765.0,766.0,773.0
54.42,771.0,766.0,766.0,772.0
54.52,772.0,766.0,766.0,772.0
54.62,772.0,766.0,765.0,772.0
54.72,772.0,766.0,765.0,772.0
54.82,772.0,766.0,765.0,772.0
54.92,772.0,766.0,765.0,772.0
55.02,772.0,766.0,765.0,772.0
55.12,772.0,766.0,766.0,771.0
55.22,772.0,766.0,765.0,772.0
55.32,772.0,766.0,765.0,772.0
55.42,772.0,766.0,765.0,772.0
55.52,772.0,766.0,766.0,772.0
55.62,772.0,766.0,765.0,772.0
55.72,772.0,766.0,766.0,773.0
55.82,772.0,766.0,766.0,772.0
55.92,672.0,908.0,876.0,701.0
56.02,803.0,745.0,750.0,792.0
56.12,802.0,729.0,730.0,796.0
56.22,789.0,751.0,753.0,786.0
56.32,779.0,772.0,774.0,781.0
56.42,777.0,779.0,783.0,781.0
56.52,776.0,779.0,784.0,782.0
56.62,776.0,776.0,782.0,782.0
56.72,774.0,774.0,781.0,780.0
56.82,773.0,773.0,779.0,778.0
56.92,771.0,773.0,777.0,775.0
57.02,771.0,773.0,775.0,773.0
57.12,770.0,773.0,774.0,771.0
57.22,771.0,773.0,772.0,769.0
57.32,770.0,773.0,770.0,768.0
57.42,771.0,773.0,769.0,767.0
57.52,771.0,773.0,769.0,767.0
57.62,771.0,773.0,769.0,767.0
57.72,771.0,772.0,769.0,767.0
57.82,770.0,772.0,769.0,767.0
57.92,769.0,771.0,769.0,768.0
58.02,769.0,770.0,770.0,768.0
58.12,769.0,770.0,769.0,768.0
58.22,768.0,770.0,770.0,768.0
58.32,769.0,769.0,770.0,768.0
58.42,768.0,769.0,770.0,769.0
58.52,768.0,769.0,770.0,769.0
58.62,769.0,770.0,770.0,770.0
58.72,769.0,769.0,770.0,769.0
58.82,769.0,770.0,770.0,769.0
58.92,911.0,916.0,633.0,617.0
59.02,1000.0,999.0,274.0,266.0
59.12,1000.0,994.0,307.0,321.0
59.22,1000.0,997.0,349.0,366.0
59.32,1000.0,999.0,387.0,395.0
59.42,1000.0,998.0,644.0,646.0
59.52,826.0,826.0,761.0,758.0
59.62,677.0,681.0,866.0,862.0
59.72,571.0,576.0,945.0,942.0
59.82,499.0,506.0,983.0,982.0
59.92,466.0,469.0,989.0,988.0
60.02,465.0,466.0,970.0,970.0
60.12,493.0,492.0,939.0,938.0
60.22,543.0,540.0,900.0,900.0
60.32,605.0,602.0,858.0,858.0
60.42,672.0,669.0,817.0,818.0
60.52,732.0,730.0,778.0,779.0
60.62,782.0,780.0,744.0,746.0
60.72,816.0,816.0,718.0,719.0
60.82,837.0,836.0,701.0,702.0
60.92,845.0,845.0,693.0,694.0
61.02,843.0,843.0,695.0,695.0
61.12,834.0,833.0,704.0,704.0
61.22,819.0,820.0,718.0,717.0
61.32,803.0,804.0,734.0,733.0
61.42,788.0,788.0,751.0,749.0
61.52,773.0,775.0,766.0,764.0
61.62,762.0,763.0,777.0,777.0
61.72,754.0,754.0,786.0,785.0
61.82,415.0,394.0,989.0,1000.0
61.92,291.0,289.0,1000.0,993.0
62.02,330.0,345.0,1000.0,993.0
62.12,367.0,381.0,1000.0,998.0
62.22,406.0,409.0,1000.0,999.0
62.32,649.0,649.0,1000.0,998.0
62.42,768.0,765.0,826.0,827.0
62.52,872.0,869.0,677.0,682.0
62.62,947.0,945.0,569.0,575.0
62.72,984.0,983.0,500.0,506.0
62.82,988.0,986.0,467.0,470.0
62.92,969.0,968.0,467.0,468.0
63.02,936.0,935.0,496.0,494.0
63.12,896.0,896.0,545.0,543.0
63.22,855.0,855.0,608.0,605.0
63.32,814.0,814.0,672.0,670.0
63.42,776.0,777.0,733.0,731.0
63.52,743.0,744.0,782.0,780.0
63.62,717.0,720.0,816.0,815.0
63.72,702.0,702.0,836.0,836.0
63.82,695.0,695.0,844.0,843.0
63.92,697.0,697.0,841.0,841.0
64.02,706.0,706.0,832.0,832.0
64.12,720.0,718.0,818.0,818.0
64.216,735.0,734.0,803.0,803.0
64.32,752.0,750.0,787.0,787.0
64.42,766.0,765.0,773.0,774.0
64.52,777.0,776.0,762.0,763.0
64.62,786.0,786.0,729.0,730.0
64.72,779.0,779.0,701.0,700.0
64.82,750.0,751.0,673.0,674.0
64.92,738.0,736.0,674.0,671.0
65.02,707.0,709.0,661.0,663.0
65.12,739.0,740.0,711.0,712.0
65.22,759.0,759.0,749.0,749.0
65.32,774.0,774.0,779.0,779.0
65.42,790.0,782.0,800.0,805.0
65.52,773.0,774.0,797.0,797.0
65.62,759.0,761.0,787.0,786.0
65.72,758.0,759.0,785.0,784.0
65.82,754.0,755.0,778.0,778.0
65.92,759.0,758.0,777.0,777.0
66.02,758.0,758.0,771.0,771.0
66.12,763.0,764.0,771.0,771.0
66.22,764.0,764.0,766.0,766.0
66.32,769.0,769.0,767.0,767.0
66.42,768.0,768.0,763.0,762.0
66.52,772.0,772.0,765.0,765.0
66.62,770.0,770.0,762.0,762.0
66.72,773.0,773.0,765.0,765.0
66.82,770.0,770.0,763.0,764.0
66.92,772.0,772.0,767.0,767.0
67.02,769.0,769.0,765.0,766.0
67.12,771.0,771.0,769.0,769.0
