timestamp_s,vx,vy,vz
3.828,-0.0013635416,0.00089999335,0.00022214284
3.836,-0.0013350376,0.0009238962,0.00024882035
3.844,-0.0013951204,0.00092510966,0.00027042
3.852,-0.0014180826,0.0009267233,0.00035081073
3.86,-0.0014497909,0.0009408443,0.00039218002
3.868,-0.0014668242,0.0009253512,0.00043786917
3.876,-0.0014095639,0.00094177347,0.00046243335
3.884,-0.0014219751,0.0009950533,0.00043088358
3.892,-0.0014793985,0.00104027,0.00044400644
3.9,-0.0015075044,0.0010752851,0.00048698168
3.908,-0.0015562158,0.001077575,0.00053128396
3.916,-0.0015324709,0.0010496421,0.00057509774
3.924,-0.0015097345,0.0009852843,0.0005558939
3.932,-0.0014497136,0.0010121658,0.000498527
3.94,-0.0014548098,0.0010303034,0.00047397928
3.948,-0.0014307988,0.0010777302,0.0004906524
3.956,-0.0014352457,0.0010577595,0.00051659474
3.964,-0.0014576723,0.0009999222,0.00044071092
3.972,-0.0014553184,0.0009776271,0.00046875316
3.98,-0.0014656573,0.000985451,0.0003812819
3.988,-0.0014339733,0.0010198313,0.0004092807
3.996,-0.0014261042,0.0010055775,0.00043523562
4.004,-0.0014004328,0.0009885561,0.00044846616
4.012,-0.0013781659,0.0009554517,0.000451074
4.02,-0.0013306648,0.0009499955,0.0004222283
4.028,-0.0013214345,0.0009951026,0.0003899485
4.036,-0.0012996282,0.0010325535,0.00029755893
4.044,-0.0012813935,0.0010039677,0.00023604113
4.052,-0.0012931955,0.00096573867,0.0001937695
4.06,-2.7810704e-05,0.00017373337,0.00027060142
4.068,-9.547084e-06,0.00014458118,0.00032703395
4.076,4.2433647e-05,9.6866446e-05,0.0003068212
4.084,4.3601132e-05,0.000120416385,0.00027782947
4.092,6.25595e-05,0.00012972558,0.0003062494
4.1,9.5573334e-05,8.817525e-05,0.00035828803
4.108,0.00013889055,4.129508e-05,0.000376352
4.116,0.00015783057,9.92533e-06,0.00035551708
4.124,0.00023081114,3.1788522e-07,0.00031038275
4.132,0.0094996,0.008313856,0.029980972
4.14,0.009459925,0.008263392,0.030003771
4.148,0.009498992,0.008253659,0.029987821
4.156,0.00957871,0.00819003,0.03006904
4.164,0.0096421065,0.008162824,0.030028682
4.172,0.0095743295,0.008099325,0.029900555
4.18,0.0095384335,0.008054866,0.029821694
4.188,0.00944695,0.008055252,0.02977923
4.196,0.00941248,0.008036391,0.029759025
4.204,0.009251112,0.007817346,0.029710088
4.212,0.009090493,0.007709848,0.029661765
4.22,0.008947469,0.0076095546,0.02959766
4.228,0.008774735,0.00744002,0.029556239
4.236,0.008558309,0.007278239,0.029422972
4.244,0.008307669,0.0071729072,0.029306177
4.252,0.008065833,0.0071202517,0.029145917
4.26,0.007822331,0.0070294696,0.028984886
4.268,0.0075560724,0.006871336,0.028823238
4.276,0.007326495,0.006744897,0.028723584
4.284,0.00711135,0.0066095153,0.028535679
4.292,0.0068440894,0.0064232815,0.028443558
4.3,0.0064542866,0.0062101604,0.028264496
4.308,0.0061281975,0.0059828875,0.028153429
4.316,0.00581142,0.005766213,0.027989779
4.324,0.0054918067,0.005555018,0.027834577
4.332,0.0051022284,0.005358285,0.027734766
4.34,0.0048005534,0.0051443446,0.027653536
4.348,0.00451788,0.0049372767,0.027542142
4.356,0.004163077,0.0047390163,0.027460905
4.364,0.0038484812,0.004460038,0.027414938
4.372,0.003534436,0.004207368,0.027255733
4.38,0.0032126056,0.004008991,0.027166018
4.388,0.002874435,0.0038346283,0.02707413
4.396,0.0025861806,0.0035179537,0.026865102
4.404,0.0022652675,0.0032159644,0.02664639
4.412,0.001971888,0.0028825752,0.026473885
4.42,0.0016646814,0.0025657315,0.026289836
4.428,0.0013357681,0.0023012916,0.026142733
4.436,0.0010928898,0.0019882035,0.025863037
4.444,0.0008644481,0.0017186091,0.02556838
4.452,0.00063605607,0.001432253,0.025309024
4.46,0.0004110826,0.0011166185,0.025032626
4.468,0.00019957987,0.0007465561,0.024658265
4.476,-4.270389e-05,0.0003825591,0.024300668
4.484,-0.000249572,-4.32955e-05,0.023901874
4.492,-0.00043455858,-0.00039432803,0.023523167
4.5,-0.0006176412,-0.0007336787,0.022996794
4.508,-0.00083844183,-0.0011046432,0.022516739
4.516,-0.0010876064,-0.0014471492,0.022121187
4.524,-0.0013030147,-0.001718493,0.021731203
4.532,-0.0015333877,-0.0019985153,0.021211818
4.54,-0.0017865353,-0.002285245,0.020619648
4.548,-0.0020801614,-0.0025648163,0.02010597
4.556,-0.0023165345,-0.002787385,0.019664554
4.564,-0.002556955,-0.002999204,0.019183544
4.572,-0.0028683569,-0.0031751967,0.018629033
4.58,-0.0031637957,-0.0033695176,0.018091243
4.588,-0.0034105452,-0.003505683,0.017606083
4.596,-0.003653477,-0.0036439504,0.017032683
4.604,-0.0039312993,-0.0037279436,0.016506651
4.612,-0.004177714,-0.0038490805,0.015903447
4.62,-0.0044298936,-0.003916354,0.015339104
4.628,-0.0047253864,-0.0039650504,0.014803184
4.636,-0.0049425694,-0.0039666616,0.014305929
4.644,-0.0051505193,-0.003962026,0.013796883
4.652,-0.005342566,-0.0039183423,0.01330381
4.66,-0.005485031,-0.003819927,0.012729631
4.668,-0.005678377,-0.003672989,0.012168753
4.676,-0.005861505,-0.0035633969,0.011690835
4.684,-0.0060157226,-0.0035210208,0.011210417
4.692,-0.0061566555,-0.0033989486,0.010711787
4.7,-0.006251592,-0.0031546878,0.0102718845
4.708,-0.006336875,-0.002914652,0.009862306
4.716,-0.006434112,-0.0026182304,0.009440092
4.724,-0.006518118,-0.0024011077,0.009041224
4.732,-0.006644273,-0.0021282597,0.008622247
4.74,-0.0067517906,-0.001828478,0.008248487
4.748,-0.0067747594,-0.00155292,0.007860879
4.756,-0.006818949,-0.0013124929,0.0075288
4.764,-0.006830613,-0.0010084556,0.0071303886
4.772,-0.006817841,-0.0007027504,0.0067221522
4.78,-0.0068510026,-0.0004417767,0.0063423226
4.788,-0.0069164163,-0.00015331668,0.0059973225
4.796,-0.006994724,0.00016256233,0.005653017
4.804,-0.007041564,0.0004059299,0.0053304643
4.812,-0.0070953225,0.0006593785,0.005047789
4.82,-0.0072002164,0.00092689326,0.004748535
4.828,-0.0072889673,0.0011932817,0.004424608
4.836,-0.0073337997,0.0014734125,0.00413888
4.844,-0.0074045593,0.0018178691,0.003864509
4.852,-0.0074198996,0.002081693,0.003554687
