timestamp_s,output[0],output[1],output[2],output[3]
4.856,0.0,0.0,0.0,0.0
4.872,0.0,0.0,0.0,0.0
4.968,0.0,0.0,0.0,0.0
5.068,0.0,0.0,0.0,0.0
5.168,0.0,0.0,0.0,0.0
5.268,0.0,0.0,0.0,0.0
5.364,0.0,0.0,0.0,0.0
5.468,0.0,0.0,0.0,0.0
5.568,0.0,0.0,0.0,0.0
5.668,0.0,0.0,0.0,0.0
5.768,0.0,0.0,0.0,0.0
5.864,0.0,0.0,0.0,0.0
5.968,0.0,0.0,0.0,0.0
6.064,0.0,0.0,0.0,0.0
6.164,0.0,0.0,0.0,0.0
6.268,0.0,0.0,0.0,0.0
6.368,0.0,0.0,0.0,0.0
6.468,0.0,0.0,0.0,0.0
6.568,0.0,0.0,0.0,0.0
6.668,0.0,0.0,0.0,0.0
6.768,0.0,0.0,0.0,0.0
6.868,0.0,0.0,0.0,0.0
6.968,0.0,0.0,0.0,0.0
7.068,0.0,0.0,0.0,0.0
7.168,0.0,0.0,0.0,0.0
7.268,0.0,0.0,0.0,0.0
7.368,0.0,0.0,0.0,0.0
7.464,0.0,0.0,0.0,0.0
7.568,0.0,0.0,0.0,0.0
7.668,0.0,0.0,0.0,0.0
7.768,0.0,0.0,0.0,0.0
7.864,0.0,0.0,0.0,0.0
7.964,0.0,0.0,0.0,0.0
8.068,0.0,0.0,0.0,0.0
8.168,0.0,0.0,0.0,0.0
8.268,0.0,0.0,0.0,0.0
8.368,0.0,0.0,0.0,0.0
8.464,0.0,0.0,0.0,0.0
8.568,0.0,0.0,0.0,0.0
8.664,0.0,0.0,0.0,0.0
8.768,0.0,0.0,0.0,0.0
8.868,0.0,0.0,0.0,0.0
8.964,0.0,0.0,0.0,0.0
9.068,0.0,0.0,0.0,0.0
9.168,0.0,0.0,0.0,0.0
9.268,0.0,0.0,0.0,0.0
9.368,0.0,0.0,0.0,0.0
9.468,0.0,0.0,0.0,0.0
9.568,0.0,0.0,0.0,0.0
9.668,0.0,0.0,0.0,0.0
9.768,0.0,0.0,0.0,0.0
9.864,0.0,0.0,0.0,0.0
9.968,0.0,0.0,0.0,0.0
10.068,0.0,0.0,0.0,0.0
10.168,0.0,0.0,0.0,0.0
10.268,0.0,0.0,0.0,0.0
10.368,0.0,0.0,0.0,0.0
10.468,0.0,0.0,0.0,0.0
10.564,0.0,0.0,0.0,0.0
10.664,0.0,0.0,0.0,0.0
10.764,0.0,0.0,0.0,0.0
10.868,0.0,0.0,0.0,0.0
10.968,0.0,0.0,0.0,0.0
11.064,0.0,0.0,0.0,0.0
11.164,0.0,0.0,0.0,0.0
11.268,0.0,0.0,0.0,0.0
11.364,0.0,0.0,0.0,0.0
11.468,0.0,0.0,0.0,0.0
11.568,0.0,0.0,0.0,0.0
11.664,0.0,0.0,0.0,0.0
11.768,0.0,0.0,0.0,0.0
11.868,0.0,0.0,0.0,0.0
11.968,0.0,0.0,0.0,0.0
12.068,0.0,0.0,0.0,0.0
12.164,0.0,0.0,0.0,0.0
12.268,0.0,0.0,0.0,0.0
12.364,0.0,0.0,0.0,0.0
12.468,0.0,0.0,0.0,0.0
12.564,0.0,0.0,0.0,0.0
12.668,0.0,0.0,0.0,0.0
12.768,0.0,0.0,0.0,0.0
12.868,0.0,0.0,0.0,0.0
12.968,0.0,0.0,0.0,0.0
13.064,0.0,0.0,0.0,0.0
13.168,0.0,0.0,0.0,0.0
13.268,0.0,0.0,0.0,0.0
13.368,0.0,0.0,0.0,0.0
13.468,0.0,0.0,0.0,0.0
13.568,0.0,0.0,0.0,0.0
13.668,0.0,0.0,0.0,0.0
13.764,0.0,0.0,0.0,0.0
13.868,0.0,0.0,0.0,0.0
13.968,0.0,0.0,0.0,0.0
14.068,0.0,0.0,0.0,0.0
14.164,0.0,0.0,0.0,0.0
14.268,0.0,0.0,0.0,0.0
14.368,0.0,0.0,0.0,0.0
14.468,0.0,0.0,0.0,0.0
14.568,0.0,0.0,0.0,0.0
14.668,0.0,0.0,0.0,0.0
14.768,0.0,0.0,0.0,0.0
14.868,0.0,0.0,0.0,0.0
14.968,0.0,0.0,0.0,0.0
15.068,0.0,0.0,0.0,0.0
15.164,0.0,0.0,0.0,0.0
15.268,0.0,0.0,0.0,0.0
15.364,0.0,0.0,0.0,0.0
15.468,0.0,0.0,0.0,0.0
15.564,0.0,0.0,0.0,0.0
15.668,0.0,0.0,0.0,0.0
15.768,0.0,0.0,0.0,0.0
