timestamp_s,roll_deg,pitch_deg,yaw_deg
5.736,0.0061849714,-0.0026294757,-0.0022738485
5.74,0.006009981,-0.0028121918,-0.0021177959
5.744,0.0061610406,-0.0029991746,-0.002096374
5.748,0.0063375058,-0.0029523945,-0.0021988165
5.752,0.0065712356,-0.0026873036,-0.0022218775
5.756,0.0066277115,-0.0024569477,-0.0022390205
5.76,0.006544849,-0.0024033196,-0.0021999723
5.764,0.006559343,-0.0022309704,-0.0020747215
5.768,0.0065301196,-0.0020510491,-0.002036671
5.772,0.006247365,-0.0021564313,-0.001983788
5.776,0.0061073834,-0.0022923637,-0.001938563
5.78,0.0062475745,-0.0023462893,-0.001974679
5.784,0.006401457,-0.0024626453,-0.0019305578
5.788,0.006448169,-0.0023521257,-0.0016991459
5.792,0.00634362,-0.0022160679,-0.0014812809
5.796,0.006425625,-0.0021512376,-0.001321537
5.8,0.0067134467,-0.001941432,-0.0012270137
5.804,0.006838396,-0.0017940393,-0.0012331652
5.808,0.006829596,-0.0016123335,-0.001142441
5.812,0.006985344,-0.0014129627,-0.0009948077
5.816,0.0072186943,-0.001344417,-0.0008392402
5.82,0.007092133,-0.0013660452,-0.00076264516
5.824,0.0069650994,-0.0013315134,-0.00077953766
5.828,0.007043975,-0.0012656534,-0.00065863185
5.832,0.007043013,-0.001193883,-0.00037193514
5.836,0.007022468,-0.0010216872,-0.0002228994
5.84,0.007025136,-0.001103855,-0.00018102114
5.844,0.0070820213,-0.0014023216,-0.00011348528
5.848,0.00702831,-0.0014797378,-7.2325805e-05
5.852,0.0070070107,-0.0015970689,-0.000174757
5.856,0.007087595,-0.001690067,-0.00032238266
5.86,0.007066036,-0.001725045,-0.00046909915
5.864,0.0070222793,-0.0019405128,-0.00056514953
5.868,0.0070165275,-0.0020658704,-0.00048153332
5.872,0.006933599,-0.0019257616,-0.00021242887
5.876,0.0068453755,-0.0017108083,7.09192e-05
5.88,0.0069067054,-0.001484208,0.00014815597
5.884,0.0070699435,-0.0012237122,0.00022559745
5.888,0.007002819,-0.0010715345,0.00044986766
5.892,0.006819823,-0.0010326843,0.0006837666
5.896,0.006940244,-0.000932209,0.0008277686
5.9,0.007040995,-0.0006849443,0.00080426637
5.904,0.006789031,-0.0005613397,0.00080271985
5.908,0.006501418,-0.00046492636,0.0009383321
5.912,0.006468843,-0.00017348734,0.0010029788
5.916,0.006589113,-0.00012037912,0.0009666068
5.92,0.006725835,-0.00025191103,0.0009839778
5.924,0.006850366,-0.00037487675,0.0011143538
5.928,0.0068874317,-0.0003610371,0.0013073101
5.932,0.006785501,-1.1971632e-05,0.0013437025
5.936,0.006609459,0.00026700445,0.0012910474
5.94,0.006542898,0.0003253845,0.0014046688
5.944,0.0065527796,0.00031771234,0.0016484662
5.948,0.0065188874,0.0003254173,0.0017894699
5.952,0.006440364,0.0002962665,0.0020086041
5.956,0.0064226673,0.00041806194,0.0022993702
5.96,0.006321357,0.0005207713,0.0023482996
5.964,0.006157255,0.0003138671,0.0023373554
5.968,0.006138665,0.00017607768,0.002251271
5.972,0.0060788547,0.00029617673,0.0020778438
5.976,0.005809932,0.00048499933,0.002146092
5.98,0.005511653,0.00047508848,0.0023402248
5.984,0.005344686,0.0003871699,0.002434804
5.988,0.005188342,0.0003742169,0.002451958
5.992,0.0050961734,0.00023627764,0.0025830858
5.996,0.005073855,0.0002377191,0.002729404
6.0,0.005073075,0.00053995394,0.0028678565
6.004,0.005046125,0.0007059955,0.0030962934
6.008,0.0047544395,0.00095423666,0.0030697775
6.012,0.0045502083,0.0011651644,0.003056685
6.016,0.0043570898,0.0013384381,0.0033194288
6.02,0.0040085968,0.001712487,0.0035401564
6.024,0.0039910655,0.0018742281,0.0036946924
6.028,0.004074501,0.001908569,0.003740042
6.032,0.0040491032,0.0018076446,0.0036253561
6.036,0.00399823,0.0016180781,0.003628619
6.04,0.0039569046,0.0017359444,0.0037216363
6.044,0.003869843,0.0018836893,0.0038444907
6.048,0.0038482097,0.0020909088,0.0039894693
6.052,0.0038361794,0.0023204938,0.004095611
6.056,0.0037040152,0.0023839031,0.0041308533
6.06,0.003743322,0.0024178922,0.0042099515
6.064,0.0037968121,0.002437509,0.00428847
