timestamp_s,x,y,z
3.824,5.033456e-06,6.381865e-08,0.0004023872
3.832,5.4718444e-06,2.449731e-06,0.00041813476
3.84,6.1033925e-06,4.9969867e-06,0.00043446102
3.848,7.138832e-06,7.519569e-06,0.00045112576
3.856,7.992397e-06,9.871335e-06,0.00046786905
3.868,8.927071e-06,1.2414515e-05,0.00048490736
3.872,1.0383133e-05,1.5160776e-05,0.00050228083
3.884,1.1354622e-05,1.7688508e-05,0.0005199552
3.904,1.2073908e-05,2.026806e-05,0.00053739623
3.908,1.2649413e-05,2.2174754e-05,0.0005548728
3.92,1.308408e-05,2.4150473e-05,0.00057185837
3.932,1.3323354e-05,2.6386771e-05,0.00058849703
3.952,1.3332081e-05,2.8843719e-05,0.0006044373
3.96,1.3188774e-05,3.1616633e-05,0.0006195022
3.964,1.2907233e-05,3.428352e-05,0.0006335544
3.972,1.2295576e-05,3.692182e-05,0.00064635463
3.98,1.1650558e-05,3.9559905e-05,0.0006579588
3.988,1.1221209e-05,4.218939e-05,0.0006690226
3.996,1.0944614e-05,4.5041405e-05,0.00067917025
4.004,1.0908187e-05,4.7868125e-05,0.00068833027
4.012,1.2710517e-05,6.0332564e-05,0.0007525557
4.02,1.3032279e-05,6.366822e-05,0.0007593248
4.028,1.3200112e-05,6.705475e-05,0.0007650858
4.036,1.3487413e-05,7.027226e-05,0.0007701393
4.044,1.3874915e-05,7.341116e-05,0.0007744865
4.052,1.4703451e-05,7.655804e-05,0.00077784597
4.06,1.5684149e-05,7.967355e-05,0.0007804366
4.068,1.6582571e-05,8.290222e-05,0.0007812017
4.076,1.7351065e-05,8.604078e-05,0.000781297
4.084,1.7969853e-05,8.95146e-05,0.0007806767
4.092,1.8193692e-05,9.309507e-05,0.000779041
4.1,1.774685e-05,9.697695e-05,0.0007766089
4.108,1.7324119e-05,0.00010121734,0.0007736661
4.116,1.7032047e-05,0.000105595216,0.00077016634
4.124,1.7132523e-05,0.000109768676,0.000766042
4.132,1.7504897e-05,0.00011379814,0.0007613473
4.14,1.7860382e-05,0.00011802931,0.00075586955
4.148,1.7970799e-05,0.00012254987,0.00074997963
4.156,1.803985e-05,0.00012732518,0.00074384594
4.164,1.742091e-05,0.00013141368,0.0006660338
4.172,1.6451906e-05,0.0001353747,0.000506639
4.18,1.5323987e-05,0.00013911218,0.0002754887
4.188,1.4168224e-05,0.00014281813,-1.9631349e-05
4.196,1.3026147e-05,0.00014594774,-0.00037279353
4.204,1.1925282e-05,0.00014900739,-0.0007792553
4.212,1.0321889e-05,0.00015196217,-0.0012354907
4.22,8.437745e-06,0.00015481176,-0.0017387313
4.228,6.3538264e-06,0.00015730578,-0.0022875066
4.236,4.1018498e-06,0.00015966863,-0.0028802175
4.244,1.9434854e-06,0.00016202699,-0.0035151904
4.252,-1.8361187e-07,0.0001644529,-0.0040939227
4.26,-2.4092374e-06,0.00016692134,-0.00471597
4.268,-4.844584e-06,0.00016942156,-0.0053801155
4.276,-7.2251028e-06,0.00017166483,-0.00608464
4.284,-9.237589e-06,0.00017366916,-0.0068285163
4.292,-1.1559132e-05,0.00017585748,-0.0076105134
4.3,-1.3726163e-05,0.00017877558,-0.008430025
4.308,-1.5995154e-05,0.00018114873,-0.00928591
4.316,-1.8380633e-05,0.00018366006,-0.010162285
4.324,-2.1096988e-05,0.00018628761,-0.011070014
4.332,-2.3989962e-05,0.00018853293,-0.012006917
4.34,-2.6750029e-05,0.00019077565,-0.01297094
4.348,-2.9595665e-05,0.0001930859,-0.013959907
4.356,-3.2725853e-05,0.00019531629,-0.01497237
4.364,-3.609399e-05,0.000197592,-0.016006887
4.372,-3.9256975e-05,0.0001997968,-0.017061614
4.38,-4.227129e-05,0.00020214962,-0.018135095
4.388,-4.5122226e-05,0.0002043375,-0.019225737
4.396,-4.8058188e-05,0.00020639696,-0.020332389
4.404,-5.1247873e-05,0.00020827648,-0.02145408
4.412,-5.4215197e-05,0.0002102346,-0.022589773
4.42,-5.6822304e-05,0.00021196315,-0.02373854
4.428,-5.943507e-05,0.00021340538,-0.024898708
4.436,-6.220397e-05,0.00021462161,-0.026069377
4.444,-6.516451e-05,0.00021627182,-0.027249552
4.452,-6.810906e-05,0.00021801941,-0.02843846
4.46,-7.101417e-05,0.00021967918,-0.029428642
4.468,-7.3800984e-05,0.00022153332,-0.03043202
4.476,-7.643171e-05,0.00022337238,-0.03144779
4.484,-7.9208985e-05,0.00022501494,-0.032474723
