timestamp_s,rollspeed,pitchspeed,yawspeed
3.82,0.00034770195,-0.0002586263,-3.7144815e-05
3.824,0.00038619046,-0.00042923738,-0.00010758687
3.832,-0.0002025439,0.00024864194,-0.0004647022
3.84,-9.025905e-06,-0.00029435183,-0.00018015935
3.852,-0.00057501905,0.00020554742,0.00083031313
3.86,0.00042284266,-6.724926e-05,0.0004051312
3.868,-5.821549e-05,-0.00016301224,8.119601e-05
3.876,0.0002455244,-0.00087501545,0.000103604885
3.888,-0.00014866378,-0.0006531803,0.0006033111
3.9,-0.00021306414,-0.00044429244,0.00072112354
3.916,-0.0002179634,0.0005544986,0.00015098222
3.92,0.00032701014,-0.00031794267,0.00085543486
3.936,0.000121898825,-0.00068152486,0.00045039153
3.944,-0.00042888886,0.00029545088,0.00044358167
3.96,-0.00042939492,-9.924342e-05,0.00010172016
3.96,0.000137659,-0.00020288522,0.00035515617
3.972,0.00025812275,-8.345916e-05,0.000549478
3.98,0.00056610827,0.00039631836,-9.6745935e-06
3.992,0.0012277312,0.00012106038,-0.00020209826
4.0,0.00026242028,-0.00034152015,0.00020248764
4.012,-0.0005201455,0.0008134901,0.00087158446
4.02,-5.8620753e-05,0.0003273148,0.00054908934
4.032,-0.0004011777,0.00047506034,0.00035593967
4.04,0.0003526719,-0.00025331156,0.0007212363
4.052,0.0006615253,0.00090608,0.00071056903
4.06,0.001151692,-0.0001388529,0.00034125146
4.072,9.275221e-05,-0.00035824452,-0.00046083215
4.08,-0.00058963685,-0.00058140734,0.0006842598
4.092,0.0005108089,0.00015678216,0.00051622995
4.1,0.00041231856,0.0006087589,-7.852439e-05
4.112,-1.5925332e-05,-0.00016082489,0.00030738028
4.12,0.0004357677,-0.00062707113,0.0009001695
4.132,0.0006450082,-0.00025941504,0.0005540529
4.14,0.0003727776,0.0009513282,-0.00085918483
4.152,4.247199e-05,-3.7775288e-05,0.00013647419
4.16,-0.0002978148,0.00017118899,0.0005332215
4.172,-0.00016856164,-0.0013862327,0.00016965429
4.18,8.2045626e-05,-0.0001971835,0.00013032168
4.192,0.00058728765,-0.0009789417,0.00060752284
4.2,0.00087775115,-0.0009322808,0.0004065432
4.212,0.0001499434,0.00021933869,-0.00017122783
4.22,-0.0005423314,0.00031401098,-0.00017954233
4.232,0.0004628972,1.9607978e-05,0.0008029736
4.24,5.159608e-05,0.0005293847,0.00064917636
4.252,0.00054544443,-0.00072748656,8.7350054e-05
4.26,0.00060729677,-5.5389406e-05,0.00039633625
4.272,0.00014495017,5.9288985e-05,-6.8779176e-05
4.28,-5.6539364e-05,-1.15230505e-05,0.00024427727
4.292,0.0006605178,-0.00010007943,-0.00018385732
4.3,0.0011089463,0.00037019313,0.00021247569
4.312,0.0006128217,-6.527573e-05,0.00050948135
4.32,-0.00012718933,-0.00030593033,-0.00038299256
4.332,-3.558027e-06,0.00034818408,-0.0012379078
4.34,-0.0002865719,-0.0005667971,0.00046692856
4.352,-0.00027900693,0.00040960836,7.386e-05
4.36,0.00041377152,-0.00013200461,1.2893912e-05
4.372,1.7022128e-05,-0.0003007818,0.0004723703
4.38,0.00017228046,0.0002943655,-6.0387283e-05
4.392,-7.8214085e-05,-0.00066296034,0.00024476723
4.4,0.00052090286,-9.3847964e-05,2.172272e-05
4.412,9.46761e-05,-0.00068412774,-0.0003302258
4.42,0.00024481677,-0.0014351284,0.00044538942
4.432,0.00049624644,-0.00043934985,-0.00013215162
4.44,0.0004569724,4.052221e-05,-0.0008220995
4.452,-0.00013856948,2.5968708e-05,-0.00033602308
4.46,-0.00027920204,7.5314965e-05,0.00034195004
4.472,-6.301365e-05,-0.00082669884,0.000740718
4.48,0.00024692848,-0.0011172559,0.00019874926
4.492,-0.0001273688,-0.00085944607,-0.0013481646
4.5,-1.3017885e-05,4.4461704e-05,-0.00044818685
4.512,0.00025304666,-0.00053763326,-0.00034162254
4.52,0.00037047616,-0.00041984674,-7.821864e-05
4.532,-0.00015213975,0.00010951144,-0.00022989951
4.54,-0.00012929356,-0.00036778257,0.00043571834
4.552,7.817122e-05,-0.00043127834,-6.670783e-05
4.56,-0.00045539154,-0.0007558518,-0.0006677756
4.572,0.0005752436,0.00035744248,0.00026308812
4.58,0.000925734,4.6887988e-05,0.00048034397
4.592,0.00019950207,-0.0005124781,0.0007837034
4.6,-0.00089591416,0.00027115946,0.0003479516
4.612,-0.00096837943,0.000472694,-4.083077e-05
4.62,-0.0002683655,-1.7499024e-05,-0.00049975474
4.632,-0.00025865133,0.00053781894,0.00025634957
4.64,-0.0003049795,0.0008374884,0.00031494425
4.652,-0.0011946206,0.00016495798,-0.0001195879
4.66,-0.00051422167,0.00078470405,0.0008349574
4.672,0.00051963876,-0.0008025547,-0.00035447322
4.68,0.00045518743,0.0011535338,-0.00041890694
4.692,0.0006220998,0.00011809955,0.00039193188
4.7,0.00016108638,-0.00021848019,0.00011653495
4.712,-0.0006589664,-3.5998757e-05,0.00020338551
4.72,-0.00024680857,-0.00044152117,0.00042247828
4.732,0.00068223267,-6.0212908e-05,-2.9296283e-05
4.74,-5.4055494e-05,0.00015926568,-0.00047726664
4.752,-0.0005984856,0.00033183576,-0.000116632116
4.76,0.0006580565,0.00018394146,0.0007494142
4.772,-0.0003067224,0.00040112063,-0.00057489454
4.78,-0.000559746,0.0005867024,-0.00069086434
4.792,0.00016962597,-8.0616745e-05,-0.00059834187
4.8,-0.0008601001,-0.0004509807,-9.466672e-06
4.812,-0.0005415488,-4.2529682e-05,0.00020069594
4.82,0.0003627979,-0.00019085944,0.00022604423
4.832,-0.00018454339,0.00011137569,0.0002858275
4.84,0.00020014335,-0.0010062113,0.0002590459
4.852,-5.8642247e-05,-0.00028656682,0.0012193269
4.86,1.7180924e-05,-7.537192e-05,0.00039669985
4.872,0.00047359423,-0.00039422483,-0.00047955205
4.88,-0.000537132,0.0005447879,0.00016591835
4.892,-0.0006156484,0.00026425315,-0.00041371337
4.9,-0.000118151824,-8.12528e-05,-0.0012657017
4.912,0.0002619248,-0.0010610156,4.5705245e-05
4.92,0.00039273963,3.3714958e-05,3.5954523e-05
4.932,-0.00022843578,0.00027428538,-0.00022807429
4.94,0.0001937332,0.0007576646,0.00030640035
4.952,-0.00067534676,0.00080865005,-0.00018411857
4.96,-0.00039532868,-0.00040426807,-0.0002970935
4.972,0.00036376063,0.0006894225,0.00018343984
4.98,-0.0006460445,0.0009878501,0.0012339811
4.992,-0.00046569653,0.00019237667,-0.00014282981
5.0,0.0006504382,9.389614e-06,0.00013450971
5.012,0.0007536208,-0.00074400957,0.00055941095
5.02,-1.3393739e-05,-0.0013276711,-0.00020056675
5.032,0.00015031084,6.8630885e-05,-0.00058651675
5.04,-0.00022730383,0.00041334608,-0.0003434249
5.052,-0.001070236,8.377074e-05,-1.7743783e-05
5.06,-0.00065672724,0.00054380356,-0.00074332696
5.072,-0.00012421882,-0.0008104836,0.00010244857
5.08,-0.0005432142,-2.5915459e-05,-0.00059004105
5.092,-8.525573e-05,-0.00019488737,0.0011536096
5.1,-0.00043652998,-0.00035427514,0.00074691937
5.112,0.0011899847,0.00014214902,0.00059464277
5.12,0.0012510273,-0.00019162495,9.771789e-06
5.132,-0.0001846194,-0.00017258021,0.0002872775
5.14,-0.00034268392,6.06229e-05,0.0005229061
5.152,0.0005723153,-0.00040043535,-0.00024132605
5.16,0.0004382119,-6.3566495e-06,0.00090175413
5.172,0.00048796102,-6.956679e-05,0.00020179973
5.18,0.00022300873,-0.00032262423,8.108794e-05
5.192,0.0008610807,-0.00072580826,-0.00024489735
5.2,0.00022601729,-0.00017522446,0.00016266372
5.212,-0.0010359007,0.00025819585,-0.0007587849
5.22,-0.0006804437,0.00090033025,-0.000112696776
5.232,-0.0004022754,-0.00024531182,0.0010764243
5.24,-0.00020638359,2.0422922e-06,0.00032412913
5.252,-0.00037317214,-0.00018311906,-0.00018192624
5.26,7.58768e-05,-0.00045791274,0.00022917174
5.272,-0.00012133087,-0.0010104765,0.0005369907
5.28,0.0001500527,-0.00018960822,0.0004043825
