t,x,y,z,roll,pitch,yaw
7.499999999999989,-29.673936577868908,104.87422175827055,0.06041587653860626,179.99555655901295,0.00022024480316461657,3.0399869868649594
7.599999999999989,-29.722959516307576,104.87193596601237,0.06041884902964038,-179.99968398386076,-0.0029259039610953475,14.13024812256298
7.699999999999989,-29.767398777056336,104.87259711598195,0.06034227491323577,179.98850496487714,0.04889462074731453,25.335500137315677
7.799999999999988,-29.81460784423772,104.87104877774058,0.06040805624082559,179.99308821288056,0.01763071953850756,35.64352758517953
7.899999999999988,-29.858349464468265,104.87056219196893,0.060494896334198946,-179.95557261172866,-0.07205806226082995,43.15609408954161
7.999999999999988,-29.90180259346297,104.87151011982527,0.06035138535419968,179.93768067607985,0.08425249623004662,48.65905371431481
8.099999999999987,-29.941196001416234,104.86920933248489,0.0603277607323993,179.9749921898972,-0.0038419693993615492,53.13640008039333
8.199999999999987,-29.973948561965436,104.8615580524055,0.060405366305650465,179.9793093522322,-0.0001322694113121842,59.05598768012781
8.299999999999986,-30.00507998165033,104.85189131657229,0.06040330474965781,179.99204914235895,0.0013426703453898897,64.74098808880156
8.399999999999986,-30.035551256919515,104.839237534395,0.060256132675772456,-179.9514895030332,0.0034392032542793867,68.61952432679587
8.499999999999986,-30.070129985901122,104.82860866419135,0.060382869758700504,-179.95875283989082,-0.00045578011839686005,70.9170166106392
8.599999999999985,-30.104446710680197,104.81826659066252,0.06039269977589371,-179.98516732815088,-0.00480323273831838,72.66393641080306
8.699999999999985,-30.138490996247395,104.81253078334716,0.060342723097214994,179.92952750138738,0.03743093771910595,72.65892622171759
8.799999999999985,-30.169365242799266,104.80240398724453,0.06036651064865363,-179.9686897287337,-0.013859686884716433,72.64965872329738
8.899999999999984,-30.73078352111013,108.84098735501041,0.0603648756103003,-179.9992689963068,-0.022118168084042163,96.7943223849043
8.999999999999984,-30.71353856623871,108.86045263903338,0.06038362260227084,179.98315226022137,0.018249331844946058,94.51547989045646
9.099999999999984,-30.696267132391895,108.87926550629889,0.0603894164072664,-179.9840147124804,0.005441566398776261,92.12633776901006
9.199999999999983,-30.681168616014865,108.8978411130674,0.060478613437955554,179.88131700234135,-0.06876937433181786,88.9428168755844
9.299999999999983,-30.661785124485004,108.91904926034046,0.060398054559812106,-179.98635143179726,-6.799442957058994e-05,85.18935031346038
9.399999999999983,-30.647516348174978,108.93900536479296,0.060408814387626325,-179.99806455643437,-0.004730799102630893,81.20444446954153
9.499999999999982,-30.633949392389507,108.96403707655918,0.060415561634231146,-179.99863764402448,-0.0020361189073121325,76.46933524727852
9.599999999999982,-30.62083386461286,108.99409183813623,0.060422842038128345,-179.99871468901534,-0.002886707405451571,71.480537822775
9.699999999999982,-30.610282672829396,109.02878134004703,0.06032229462167545,179.9996551046144,0.06570126716538303,66.7444009434902
9.799999999999981,-30.59973498707611,109.05838386521472,0.060376845958502214,-179.99619139670287,0.026480824055663453,61.83535255681428
9.89999999999998,-30.590277448182214,109.08487594232695,0.06038102002854488,179.98964270965232,-0.008207392040372253,58.39747508478225
9.99999999999998,-30.573212565403317,109.11144440050992,0.06041896281573611,179.99091779187364,-0.005850415281414266,57.46630909574995
10.09999999999998,-30.549603729965323,109.14046893702266,0.06030597398820451,179.97769547530447,-0.03930994459820033,57.24682329234414
10.19999999999998,-30.519613216944286,109.17071932030134,0.06039134808112177,179.9821217760382,-0.021488942842616734,59.30731067842712
10.29999999999998,-30.48282445024853,109.20242413985724,0.060416550863967675,179.96506133922242,0.11441912429246978,61.22586353493649
10.399999999999979,-30.443799155753563,109.22826845532279,0.060385324434812225,-179.96946959458228,-0.06265684121344291,61.90043669759451
10.499999999999979,-30.406923657645454,109.2576377957517,0.06037536186018627,179.97728157387192,0.04876204967969242,61.75816002584861
10.599999999999978,-30.368757360215607,109.28337506152869,0.06037426682582924,-179.97953830690764,-0.055949815518517944,60.417819923460094
10.699999999999978,-30.332507037191007,109.31295033725833,0.06042758025174357,179.99950737368874,0.009982244258158166,58.34224203301143
10.799999999999978,-30.295514434750118,109.34200092572367,0.06042113606091928,-179.99979772663366,-0.001197399383570194,55.55024879096313
10.899999999999977,-30.25997631180069,109.37551148714444,0.06039190830213889,179.95821191015438,0.09999015399935422,53.12357233109503
10.999999999999977,-30.22430825706195,109.40518098567183,0.06030309227491803,-179.99137413087664,-0.00153893373688482,50.574494255118566
11.099999999999977,-30.19430077389588,109.43842532750908,0.060331612328085295,-179.99336632755538,-0.0020409734953245745,48.30109468790816
11.199999999999976,-30.167956736776635,109.47904198437062,0.060355587759636696,-179.9925828134531,-0.0020817728972059384,47.94557394285882
11.299999999999976,-27.795408669302713,116.86387688797589,0.060405043323399125,-179.9890626650623,0.0021622965675178727,7.340248644204298
11.399999999999975,-27.817935472408823,116.85313436129789,0.06041445591659817,-179.99226068411107,-0.0010089513553268126,8.060753641011352
11.499999999999975,-27.83762783274292,116.84571398101116,0.06032662524572422,179.97631678257477,0.003276816375726425,8.68267690504448
11.599999999999975,-27.855626623489982,116.83258009524158,0.06038522344275708,179.9912092042214,0.0021683343393486838,9.24109927368963
11.699999999999974,-27.873087265704857,116.81711939992339,0.060400649453268174,179.99302151653856,0.001227358296912241,7.858010868346106
11.799999999999974,-27.88923082631829,116.79465065897027,0.06034804200724764,-179.88808055383572,-0.040485791169168006,5.556502782392619
11.899999999999974,-27.903152962735167,116.77562982989161,0.060456634536965224,-179.9819824224523,-0.1022363428981825,4.852280913556783
11.999999999999973,-27.91171349391264,116.76225343687588,0.0603670865236477,179.99090578250465,-0.01710922460616052,4.501386592865058
12.099999999999973,-27.913292500285326,116.74549657130883,0.060432654922635824,179.9920708295087,-0.016990868849814603,5.293898792271117
12.199999999999973,-27.91321269422564,116.72543374247685,0.06037272808331508,-179.97718051075177,0.010061824208484855,6.496062119057224
12.299999999999972,-27.916008746866975,116.71006560007207,0.060392276867392916,179.99409309950042,-0.022171261570010287,7.295454531328565
12.399999999999972,-27.91782395141511,116.69561646645653,0.06040555236451357,-179.99860269779418,0.006083911339142983,7.810825426737324
12.499999999999972,-27.924149593507114,116.6834728196973,0.06040931847169185,179.98745374647086,-0.031703427525445894,7.945123593634568
12.599999999999971,-27.93100257039136,116.6714902017948,0.060344260273390384,-179.96922460540185,-0.002482024765905453,7.892103672361121
12.69999999999997,-27.93778904148219,116.66484937676047,0.060393113588202346,-179.98634242270188,0.007795805397389116,7.899785497618586
12.79999999999997,-27.94634009238556,116.6603823117523,0.06041067716059218,-179.99203473486625,0.0008086451413200027,9.670851279068641
12.89999999999997,-27.955520374151874,116.65771367204412,0.060421529955934423,179.99338047360862,-0.003585000474190274,11.567367041169806
12.99999999999997,-27.960740153332363,116.65359067798799,0.06031268278098438,179.98430749562218,-0.010296032746696321,16.11497336367538
13.09999999999997,-27.95911394368619,116.64677705836338,0.0603735662614933,179.98587927669402,-0.008592383717755466,21.852667473382624
13.199999999999969,-27.951918810031685,116.635715145132,0.06039571174240905,179.99418971429768,-0.004243171787307948,27.397696688565414
13.299999999999969,-27.93793571357116,116.62221058732733,0.060418797293537406,179.99476530406005,-0.0036985516223453007,33.38667322293885
13.399999999999968,-27.92233124770192,116.61073667201408,0.060378465502707666,-179.99859822672715,-0.008554903406871605,41.7033796481264
13.499999999999968,-27.903880783724997,116.60648594314941,0.060408001972313524,-179.9999189203021,-0.009897879343152,49.79341702189752
13.599999999999968,-27.88394853812179,116.60665215154171,0.06040919903313514,179.99791547421836,0.0047453395800370925,57.542038835003346
13.699999999999967,-27.864921652465334,116.60110272667744,0.06041714278016831,179.9980877704974,0.0024577689091854326,64.49039911390285
13.799999999999967,-28.81155623481877,122.04845104597183,0.06038551791497418,-179.97587591405772,0.017111774061377535,-91.06043471812079
13.899999999999967,-28.830694590291905,122.02368146022565,0.060335087155907824,179.98620860426226,-0.01790745228323345,-92.82196254906744
13.999999999999966,-28.85103934434994,121.9949869233244,0.060412427243237976,179.98301640809163,-0.01974791282407451,-93.63257811634801
14.099999999999966,-28.87509138304301,121.9630520310737,0.060243669926247786,-179.97565171283716,0.0647226361037823,-94.35801184450679
14.199999999999966,-28.897025254974825,121.93804779024698,0.060411291884003765,-179.97773486855908,0.049591346079855596,-95.09545371580222
14.299999999999965,-28.914148011785567,121.91828518966614,0.060247401823805835,179.9666874966957,-0.03249889578377628,-94.75385025513124
14.399999999999965,-28.934252099150843,121.89807114906966,0.06037562262695721,179.9637687776637,-0.030512904185013224,-91.30491173811474
14.499999999999964,-28.96076441916856,121.87360902629257,0.060430427095462466,-179.9943415377647,0.038196368138185784,-87.60128527628939
14.599999999999964,-28.988520750509885,121.84954232657014,0.06036155703162636,179.93377822487204,-0.04617819999183003,-82.24950609257995
14.699999999999964,-29.021272441791115,121.81896564410393,0.06013823828912551,179.9667150808205,-0.0432975414707974,-76.19925031844572
14.799999999999963,-29.053391482754165,121.78178039488641,0.06031692941172535,179.95774263943522,-0.05086413044523713,-71.72933491436503
14.899999999999963,-29.089028239513986,121.73936790833112,0.060311101292889094,-179.95746929648456,0.009264657608678973,-66.45661830153158
14.999999999999963,-29.125269420164603,121.6989984008834,0.060358137941382374,-179.97441142756088,0.0035541393063587483,-60.81099703239338
15.099999999999962,-29.15748376581932,121.65956862712484,0.060391670949559245,-179.9902233047517,0.005811447355763725,-54.83607674124632
15.199999999999962,-29.19039143914628,121.62569276930107,0.06041202764773445,-179.9931634244704,0.006110590699489303,-47.01634432743752
15.299999999999962,-29.222861854061577,121.59446036364922,0.060374945668069044,-179.99131582197384,-0.0042238926423675376,-39.43535442999232
15.399999999999961,-29.250239860835585,121.56356992195855,0.06040552648486444,-179.98963478717593,-0.004447083874197883,-32.26235769606319
15.499999999999961,-29.273668068397622,121.53412373389136,0.060392195788774534,179.92892733511786,0.031115896338350015,-26.464476920096743
15.59999999999996,-29.30157395373425,121.50546303244352,0.06038338869064335,179.9669842121805,-0.0008319959303940863,-21.88801888863416
15.69999999999996,-29.326586726060373,121.47522780967384,0.06039545842033369,-179.9925095333989,0.010034899533855042,-17.922686680572866
15.79999999999996,-29.353889370724936,121.446228920623,0.060408561549393516,-179.99553830959138,0.0049869892102387195,-12.827675179416076
15.89999999999996,-29.3854227088539,121.42104442108197,0.06035685919847053,-179.987733269128,-0.05732270109550259,-7.8228125848673224
15.99999999999996,-29.418749656925943,121.39347660788385,0.06037812898769973,179.9837816346694,0.030741622485886484,-3.9202045066280973
16.09999999999996,-29.45194138701068,121.36524153283796,0.060397812321973075,-179.98934439413614,-0.029568014116631066,0.18310517294110043
16.19999999999996,-27.387300081543373,114.63404529910478,0.060422246323413566,179.99951072628687,-6.740281579398871e-05,98.28964834966604
16.29999999999996,-27.392868032251254,114.59911031913,0.06042234049335242,-179.9996203914102,0.0006717959488684289,92.15288804055544
16.399999999999963,-27.40365985382018,114.56288492956168,0.0603219824975359,-179.90885898846662,0.01538521433206626,86.04646461247026
16.499999999999964,-27.41771486264959,114.5274977772802,0.0603587829546493,-179.9702503402041,-0.011712125596787247,81.90334704440383
16.599999999999966,-27.433714616452306,114.49369838841919,0.060379838618430576,179.97348871560865,0.012787527040580279,76.955473803255
16.699999999999967,-27.44539789667448,114.45764139859946,0.06041102053357645,179.99894130402802,0.015570862888178093,72.48656628647579
16.79999999999997,-27.45628437861455,114.42181403233468,0.06034463545953808,179.99106049320352,-0.017714256953371293,69.01163727933874
16.89999999999997,-27.467694238195463,114.39090698544534,0.060394318664404444,179.99036210249642,-0.018655123169290726,66.11008747458459
16.99999999999997,-27.473601593186125,114.36618455744284,0.06036857303640677,-179.97709501305653,0.01528068894727983,63.34608823787038
17.099999999999973,-27.47954605140741,114.3407321626009,0.06039359584346776,-179.98789311590536,0.014449296889057044,63.25927968915341
17.199999999999974,-27.490323927707255,114.31168041030328,0.06030136515110644,-179.98289805102422,0.019955446373982003,63.13049328639439
17.299999999999976,-27.50478881236967,114.2786226257741,0.060375525736737184,-179.98728783865488,0.019937394063302607,63.121236136651916
17.399999999999977,-27.52491682744177,114.24091261448874,0.0603995197503214,179.99000400861976,-0.0027843482678810523,63.288568939592665
17.49999999999998,-27.543382632748646,114.20309223903227,0.0604116495312232,179.9952449601788,-0.0010719652711121675,66.80505048229321
17.59999999999998,-27.55747133413909,114.1674347032607,0.06041811278470563,179.99860592894518,4.7504894826124424e-05,70.54114758019533
17.69999999999998,-27.564844969182364,114.1310742087886,0.060421455254056795,179.99909419471547,0.0002656606056860855,76.27920534816094
17.799999999999983,-27.569151267805147,114.09344203559509,0.06042215986582399,179.99967832188935,-5.7665944825906395e-06,79.62576565199743
17.899999999999984,-27.568244413333936,114.05370154472801,0.06042277801137291,179.9999338971884,-6.0094777804258966e-05,82.20378978436318
17.999999999999986,-27.5602092613406,114.01661020240759,0.060422984389786175,179.9999880985938,-1.1540324382731076e-05,86.34975276204264
18.099999999999987,-27.54727508369945,113.98487731372805,0.06042300887587129,179.99998892314073,-1.6380172486176074e-05,90.05230278552224
18.19999999999999,-27.531674579693714,113.9596817330609,0.0604230473034204,-179.9999985815684,-5.191464123570395e-06,92.05517623779296
18.29999999999999,-27.516994240613826,113.94061421770192,0.06042304708156203,-179.99999817818545,-7.507005818140202e-06,92.99497926054626
18.39999999999999,-27.505297829340144,113.92921919348333,0.06042305796224015,-179.99999912192072,-1.0463161930584714e-05,93.38169705383875
18.499999999999993,-28.538358732985905,119.239839857975,0.0604230541516465,179.99999891392247,-4.386553921129572e-06,-161.1375390456043
18.599999999999994,-28.609500260246335,119.27791556664674,0.06042305344842084,179.99999986279852,-7.153517017384133e-06,-165.0946191081888
18.699999999999996,-28.686027548872776,119.31308224658603,0.06042305927088337,179.99999925307458,-4.4503377717600845e-06,-168.64409652121842
18.799999999999997,-28.763722908750953,119.34652299562663,0.0604230528876403,179.9999995258092,-3.6002452789581094e-06,-172.17806942204223
18.9,-28.846283101277827,119.37920694328591,0.06042305345126505,179.99999936738706,-1.868656362818271e-06,-175.1653049499073
19.0,-28.930190999431595,119.41094094278178,0.06042304820386722,179.99999963706085,-3.2019855588708464e-06,-178.1483814021938
19.1,-29.018964642777803,119.44221284338656,0.06042304886537234,179.9999995639793,-4.4764198752352535e-06,179.5222098479241
19.200000000000003,-29.111121169377743,119.4720342815877,0.06042304760293098,-179.99999995976765,-6.9340802091115575e-06,177.2890147568166
19.300000000000004,-29.208498332298966,119.50094901819773,0.060425896900397964,179.99993027774863,0.004122941705019399,175.40131505763605
19.400000000000006,-29.306050333349226,119.52773512235198,0.06031308332859504,-179.97434309487426,-0.01682383121157327,172.8673290405582
19.500000000000007,-29.40905226877461,119.54873415938633,0.060358546532032036,179.98672383646286,0.007040446966972729,171.31606648004654
19.60000000000001,-29.50795671601949,119.5711448793586,0.06039565286118747,179.99014870521458,0.008124572721251543,169.20778727577763
19.70000000000001,-29.602813341054308,119.59732483044883,0.060399188701763924,-179.98664482171165,-0.04891228235265562,167.38249480576067
19.80000000000001,-29.695230786004426,119.62147399944227,0.06040059340981053,179.98856165206058,0.01567166228741132,164.44755939138741
19.900000000000013,-29.781702007843972,119.64574346536327,0.06022494269866674,-179.9317311732643,-0.01669967484416173,160.74531556979557
20.000000000000014,-29.86293318244946,119.66731976988252,0.060240678580164436,-179.98439022839446,0.012816428825039226,156.15607756314589
20.100000000000016,-29.936787545395852,119.68111060063566,0.06031516020032455,-179.986505377939,0.010817327014273272,151.67617277738933
20.200000000000017,-30.006997431496263,119.68767783027184,0.060367922829462406,-179.9896511381722,0.012154397336465065,148.24041644852178
20.30000000000002,-30.070553897064578,119.68675719523617,0.06038206305351055,179.98503806036456,-0.013184152089811068,145.01699814328987
20.40000000000002,-30.134386907349906,119.68458410883318,0.060394377859944504,179.99199892383314,-0.006354240921373572,144.52377323131319
20.50000000000002,-30.201950084355506,119.68856202130169,0.06040170487666097,-179.98914539462044,0.01261113339745451,144.42307065254278
20.600000000000023,-30.26995670462837,119.6942488896666,0.0603592616391839,179.98564344566103,-0.013643558094978808,146.15994247272863
20.700000000000024,-37.65869479995287,122.4687361770209,0.06041332057389436,-179.9969739461695,-0.001694786244009493,-67.74389674877307
20.800000000000026,-37.62499157562217,122.48027536958345,0.06042189439664741,-179.9969906724453,-0.0022248810402456416,-65.94364576706568
20.900000000000027,-37.58541346487559,122.4874721996276,0.06023608416718781,-179.99836864336066,-0.024026585972558932,-64.07526773000286
21.00000000000003,-37.53968606371128,122.48779959678903,0.06032644680824588,-179.99941248740012,-0.024278980301356688,-62.45711067366785
21.10000000000003,-37.489232298873205,122.48396666406344,0.060364587745317055,179.9992071594858,-0.009862137475480303,-59.97516229309729
21.20000000000003,-37.43510396497661,122.47571861901794,0.06040014024606388,179.99868044778427,-0.00995879236712708,-56.65088352703049
21.300000000000033,-37.38282027220022,122.4619290136978,0.06041365406834093,179.99898282354695,-0.004117513790442998,-53.652749322761935
21.400000000000034,-37.329868350634946,122.44603312955019,0.06041898201940551,179.99868497492614,-0.0023728624668088298,-48.763087752545836
21.500000000000036,-37.27830361148428,122.42654953022313,0.06042200579261664,179.99994500033964,-0.00039103844259556276,-43.978902122658916
21.600000000000037,-37.2234152977573,122.40565906232119,0.06042266204319475,179.99994071033422,-0.00023760704209162088,-39.02311711871318
21.70000000000004,-37.16785039908453,122.38096849711351,0.06038462073723904,179.9874880429618,-0.004151231399412471,-33.21232784928447
21.80000000000004,-37.111995321530124,122.35506917715821,0.060404406738275615,179.99378831724925,-0.008480480999811748,-26.31721601727509
21.90000000000004,-37.05812402405681,122.32738744346881,0.06037051754598267,179.9834935112777,0.0157624172846395,-20.58495798883506
