timestamp_s,roll_deg,pitch_deg,yaw_deg
9.016,-0.0049071307,0.028175142,-0.0012234047
9.02,-0.004758443,0.027687488,-0.0011385313
9.024,-0.004576752,0.027179016,-0.0009397223
9.028,-0.00448156,0.0267306,-0.00079337606
9.032,-0.0045194793,0.026082639,-0.00074911775
9.036,-0.004517324,0.02560471,-0.00066111464
9.04,-0.004330054,0.025161278,-0.0005884263
9.044,-0.004153608,0.02457256,-0.00069121737
9.048,-0.0041606054,0.024109757,-0.0008526508
9.052,-0.0041116234,0.023782395,-0.000979207
9.056,-0.0039417883,0.023516152,-0.0009332334
9.06,-0.0038452733,0.02313888,-0.0007628626
9.064,-0.0037350415,0.022668814,-0.00061772735
9.068,-0.0035071285,0.02211578,-0.00033599974
9.072,-0.0034849502,0.021435559,-0.00014940923
9.076,-0.0034852172,0.020736026,-5.7158713e-06
9.08,-0.0033974359,0.020176642,-2.9615236e-05
9.084,-0.0032269068,0.019641638,-0.00020030557
9.088,-0.0029884365,0.019277256,-0.00015126161
9.092,-0.0029070575,0.018877806,9.448516e-06
9.096,-0.0027845819,0.018285215,0.00010340694
9.1,-0.0025537384,0.017960098,5.0281713e-05
9.104,-0.0022899443,0.017680842,-2.4156445e-05
9.108,-0.0020441434,0.017343484,-2.2445249e-05
9.112,-0.0019739144,0.016996372,0.00015380567
9.116,-0.001965947,0.016731499,0.00038665684
9.12,-0.0017609592,0.016393466,0.0005824266
9.124,-0.0015609562,0.015816981,0.00082607014
9.128,-0.0015145374,0.015354106,0.0010713533
9.132,-0.0015717195,0.015047593,0.0010439601
9.136,-0.0015532512,0.014876481,0.0009639652
9.14,-0.0013473537,0.014507281,0.0011791543
9.144,-0.0011286213,0.013979422,0.0013290389
9.148,-0.0010845159,0.013558747,0.0011970768
9.152,-0.0009926674,0.013138018,0.00093407126
9.156,-0.000753731,0.012721934,0.0010228902
9.16,-0.00050172996,0.012380056,0.0013788353
9.164,-0.00013841357,0.01188473,0.0014982274
9.168,-0.00013080242,0.01138439,0.0015514194
9.172,-0.00029455882,0.010914471,0.0016417353
9.176,-0.00013887293,0.01038511,0.0017925091
9.18,0.00010913576,0.01008767,0.0019336613
9.184,0.00027575588,0.00971323,0.0020065615
9.188,0.0003439448,0.009066376,0.0022556866
9.192,0.0004192678,0.008564795,0.002395286
9.196,0.0004342279,0.008221144,0.0022411556
9.2,0.0006449916,0.007839598,0.0020751362
9.204,0.0010829835,0.0073585906,0.002085513
9.208,0.0013417716,0.0070760804,0.0019869595
9.212,0.0015019841,0.006804047,0.0018949799
9.216,0.00168022,0.0063409754,0.0020842503
9.22,0.0017511096,0.005846459,0.002345681
9.224,0.0017698039,0.005226692,0.0025785896
