timestamp_s,vx,vy,vz
8.788,1.7965988e-06,-1.5338258e-06,-8.452913e-06
8.796,-3.6829115e-05,1.32554505e-05,2.85638e-06
8.804,-6.056896e-05,3.486405e-05,3.2603868e-05
8.812,-9.596628e-05,2.9872094e-06,7.7338314e-05
8.82,-0.00017334188,-3.0131278e-05,0.00011320561
8.828,-0.00031351094,-4.9486493e-06,0.0001792799
8.836,-0.00040637932,1.2672774e-05,0.00020111297
8.844,-0.00052534277,1.8133807e-05,0.00031346487
8.852,-0.0005962801,6.118166e-06,0.00038722059
8.86,-0.00058957946,2.9188463e-06,0.000490769
8.868,-0.00062234123,-7.676418e-06,0.00059568294
8.876,-0.000705831,8.462814e-06,0.00066768384
8.884,-0.0007564517,-1.0041138e-05,0.0007577472
8.892,-0.0007799474,-3.9813658e-05,0.0007833523
8.9,-0.0008219906,-7.9262216e-05,0.0008877686
8.908,-0.0008670588,-0.00010825835,0.0009872015
8.916,-0.00091693265,-0.000114617185,0.0010108601
8.924,-0.00091977156,-0.00012179653,0.0010793344
8.932,-0.0009973932,-0.00017608624,0.0011828834
8.94,-0.0010336797,-0.00011309541,0.001234043
8.948,-0.001072477,-9.295094e-05,0.0013647947
8.956,-0.0011720617,-0.000108546345,0.0014313571
8.964,-0.0012119276,-0.00012331322,0.0014552159
8.972,-0.0013356833,-0.0001456,0.0015023873
8.98,-0.0013776086,-0.00013656438,0.0015206573
8.988,-0.0014283925,-0.0001109256,0.0015030511
8.996,-0.0015062906,-0.00012541337,0.0015471842
9.004,-0.0015318533,-0.00018002378,0.0015380636
9.012,-0.0015542334,-0.00014173778,0.0015060715
9.02,-0.0015288182,-0.00013240434,0.0015094387
9.028,-0.0015553414,-0.00012898498,0.001497885
9.036,-0.0015258013,-0.00011396001,0.0014993434
9.044,-0.0015402825,-0.00014078102,0.0014676098
9.052,-0.0015663373,-0.00012385903,0.001450296
9.06,-0.0015830505,-0.00010994532,0.0014655248
9.068,-0.0015537709,-0.00014448397,0.0015313211
9.076,-0.0015594299,-0.000117570555,0.0015586494
9.084,-0.0015590973,-0.000100398676,0.0015257274
9.092,-0.0015205604,-8.0122e-05,0.0015586588
9.1,-0.0014617295,-9.678141e-05,0.001537001
9.108,-0.0014713582,-7.9630525e-05,0.0015242243
9.116,-0.0014759564,-7.1767405e-05,0.0015579025
9.124,-0.0014700594,-2.7755246e-05,0.0016389684
9.132,-0.0014383248,-3.121791e-05,0.0017006573
9.14,-0.0013920274,-5.3516615e-05,0.0016823239
9.148,-0.0013905455,-3.79349e-05,0.0016664398
9.156,-0.0014443423,-5.2030035e-05,0.0015786089
9.164,-0.0015029534,-2.4579993e-05,0.0015741722
9.172,-0.0014770597,-2.0961343e-06,0.001588727
9.18,-0.0014033078,5.7089877e-05,0.0015750434
9.188,-0.0014239944,7.081211e-05,0.0015364722
9.196,-0.0014274105,5.9814192e-05,0.0015520911
9.204,-0.0013563674,0.000101865146,0.0014892188
9.212,-0.0013079043,0.00014617175,0.0015026329
9.22,-0.0012522727,0.00021586088,0.0014939271
9.228,-0.0011944224,0.0002806188,0.0014950276
9.236,-0.0011851318,0.00032281064,0.0014365109
9.244,-0.0011258484,0.0003009802,0.0014178633
9.252,-0.001134296,0.00036748787,0.0014014766
9.26,-0.0011454287,0.00037529552,0.0014154456
9.268,-0.0011108622,0.00030024975,0.0014210681
9.276,-0.0010613429,0.00030025517,0.0014142916
9.284,-0.0010420592,0.00027037715,0.0014564873
9.292,-0.0009905784,0.0002352802,0.0014343112
9.3,-0.00095397903,0.00023696106,0.0014336924
9.308,-0.0008662252,0.00022059001,0.0014375711
9.316,-0.0008360882,0.00022428272,0.0014021258
9.324,-0.00075277063,0.000205471,0.0014153033
9.332,-0.00072509545,0.0001738432,0.0014269096
