timestamp_s,rollspeed,pitchspeed,yawspeed
3.816,-2.4608644e-05,-0.00039916008,-0.0005394633
3.82,0.00041309115,-0.0003432052,-0.00048105506
3.828,0.00040598062,0.0005067086,-0.00032660668
3.836,9.288845e-05,-5.0112198e-05,0.00016896657
3.848,-0.00038307888,-0.00044466765,0.00027982396
3.856,-0.000667075,8.8230656e-05,-0.00033738904
3.864,-0.00082697475,1.8004244e-05,-0.00045968432
3.872,-0.000103494,-0.00045601669,-0.0002591054
3.888,9.9909674e-05,-0.00032659734,-7.2059884e-05
3.892,-0.00023283543,-0.00053892145,-0.00019854557
3.904,-0.00068646943,0.0007916567,-3.4060344e-05
3.912,-0.00030914412,0.00039252933,-0.0005820093
3.924,-0.00059299625,-0.0006395774,0.00034994888
3.932,-0.0005393039,-0.0005937553,-0.00051168475
3.948,-0.00055643846,0.00024361839,8.630633e-05
3.956,-0.00023689086,-0.0009273675,0.0006383123
3.968,-0.000520583,-0.00037661678,0.00043555518
3.976,0.00016060079,-5.2792606e-05,-0.00090538093
3.988,-3.9763836e-05,-0.00016073478,-0.00078339333
3.996,-5.2662144e-05,0.00055295764,0.000427172
4.008,0.00032104694,4.2635795e-05,-0.00034967635
4.016,6.199367e-06,-4.22791e-06,-0.0003767599
4.028,-0.00029605682,-0.00026796362,-0.00046193416
4.036,-0.00055233215,-0.0010583065,-0.00083204015
4.048,-0.0005554276,0.00021396522,7.037248e-05
4.056,0.00070412457,-0.00014085614,-8.662634e-05
4.068,-0.0005910215,-0.00021627579,0.0011089297
4.076,5.124248e-05,-0.0013353158,-2.1547654e-05
4.088,-0.0006602623,-0.00014782764,-0.00096405775
4.096,-0.0001755929,0.00020861215,-0.00027754848
4.108,-0.00087680866,-0.0005947697,0.0003405107
4.116,0.00015542987,-0.0006186521,-0.0007674718
4.128,-3.697977e-05,0.00024060169,-0.00029809255
4.136,-0.00043970437,-0.00049800007,-0.00058803614
4.148,-0.0010148282,-0.00050649623,-0.0007269382
4.156,-0.0007509327,-0.0002394363,-0.00038392283
4.168,0.00022261043,0.00041991618,0.00032710697
4.176,0.00029301798,0.0006650381,-0.00013912957
4.188,-0.0006389088,-0.00029895056,-0.00034403673
4.196,-0.00044433013,-0.00037967222,-0.0001772321
4.208,0.00031878432,0.0006465903,1.9249128e-06
4.216,0.00025273513,-0.00037971415,0.00041011965
4.228,-0.00055666734,-0.00034710873,-0.0010592216
4.236,-0.00053802563,0.0010143196,-0.0006742362
4.248,6.329428e-05,8.4740226e-05,0.0005157118
4.256,0.0008820895,0.00059289346,-0.00053954916
