t,px,py,pz,vx,vy,vz,yaw
127.984,375.0585,1036.6802,-46.992664,0.0011795225,0.003416548,1.5,1.0175292
128.184,375.05875,1036.6805,-46.692677,0.0010371518,0.0032538094,1.5,1.0175292
128.384,375.05887,1036.6808,-46.39269,0.0009152351,0.0030101063,1.5,1.0175292
128.584,375.05896,1036.6812,-46.0927,0.000874594,0.0028475155,1.5,1.0175292
128.784,375.05902,1036.6814,-45.792713,0.0008135476,0.0026033523,1.5,1.0175292
128.984,375.0591,1036.6815,-45.492725,0.0007728992,0.0025220923,1.5,1.0175292
129.184,375.05917,1036.6815,-45.192738,0.0007118979,0.0025221528,1.5,1.0175292
129.384,375.05927,1036.6815,-44.89275,0.00067116396,0.0025219494,1.5,1.0175292
129.56,375.0593,1036.6815,-44.62876,0.0006305238,0.002522095,1.5,1.0175292
129.784,375.0593,1036.6815,-44.292774,0.0006305238,0.002522095,1.5,1.0175292
129.984,375.0593,1036.6815,-43.992786,0.0006305238,0.002522095,1.5,1.0175292
130.184,375.0593,1036.6815,-43.6928,0.0006305238,0.002522095,1.5,1.0175292
130.384,375.0593,1036.6815,-43.39281,0.0006305238,0.002522095,1.5,1.0175292
130.584,375.0593,1036.6815,-43.092823,0.0006305238,0.002522095,1.5,1.0175292
130.784,375.0593,1036.6815,-42.792835,0.0006305238,0.002522095,1.5,1.0175292
130.984,375.0593,1036.6815,-42.492847,0.0006305238,0.002522095,1.5,1.0175292
131.184,375.0593,1036.6815,-42.19286,0.0006305238,0.002522095,1.5,1.0175292
131.384,375.0593,1036.6815,-41.89287,0.0006305238,0.002522095,1.5,1.0175292
131.56,375.0593,1036.6815,-41.628883,0.0006305238,0.002522095,1.5,1.0175292
131.76,375.0593,1036.6815,-41.328896,0.0006305238,0.002522095,1.5,1.0175292
131.984,375.0593,1036.6815,-40.99291,0.0006305238,0.002522095,1.5,1.0175292
132.184,375.0593,1036.6815,-40.69292,0.0006305238,0.002522095,1.5,1.0175292
132.384,375.0593,1036.6815,-40.392933,0.0006305238,0.002522095,1.5,1.0175292
132.584,375.0593,1036.6815,-40.092945,0.0006305238,0.002522095,1.5,1.0175292
132.784,375.0593,1036.6815,-39.792957,0.0006305238,0.002522095,1.5,1.0175292
132.984,375.0593,1036.6815,-39.49297,0.0006305238,0.002522095,1.5,1.0175292
133.184,375.0593,1036.6815,-39.19298,0.0006305238,0.002522095,1.5,1.0175292
133.384,375.0593,1036.6815,-38.892994,0.0006305238,0.002522095,1.5,1.0175292
133.584,375.0593,1036.6815,-38.593006,0.0006305238,0.002522095,1.5,1.0175292
133.784,375.0593,1036.6815,-38.29302,0.0006305238,0.002522095,1.5,1.0175292
133.984,375.0593,1036.6815,-37.99303,0.0006305238,0.002522095,1.5,1.0175292
134.184,375.0593,1036.6815,-37.693043,0.0006305238,0.002522095,1.5,1.0175292
134.384,375.0593,1036.6815,-37.393055,0.0006305238,0.002522095,1.5,1.0175292
134.584,375.0593,1036.6815,-37.093067,0.0006305238,0.002522095,1.5,1.0175292
134.784,375.0593,1036.6815,-36.79308,0.0006305238,0.002522095,1.5,1.0175292
134.984,375.0593,1036.6815,-36.49309,0.0006305238,0.002522095,1.5,1.0175292
135.184,375.0593,1036.6815,-36.193104,0.0006305238,0.002522095,1.5,1.0175292
135.384,375.0593,1036.6815,-35.893116,0.0006305238,0.002522095,1.5,1.0175292
135.584,375.0593,1036.6815,-35.59313,0.0006305238,0.002522095,1.5,1.0175292
135.784,375.0593,1036.6815,-35.29314,0.0006305238,0.002522095,1.5,1.0175292
135.984,375.0593,1036.6815,-34.993153,0.0006305238,0.002522095,1.5,1.0175292
136.184,375.0593,1036.6815,-34.693165,0.0006305238,0.002522095,1.5,1.0175292
136.384,375.0593,1036.6815,-34.393177,0.0006305238,0.002522095,1.5,1.0175292
136.584,375.0593,1036.6815,-34.09319,0.0006305238,0.002522095,1.5,1.0175292
136.784,375.0593,1036.6815,-33.7932,0.0006305238,0.002522095,1.5,1.0175292
136.984,375.0593,1036.6815,-33.493214,0.0006305238,0.002522095,1.5,1.0175292
137.184,375.0593,1036.6815,-33.193226,0.0006305238,0.002522095,1.5,1.0175292
137.384,375.0593,1036.6815,-32.893238,0.0006305238,0.002522095,1.5,1.0175292
137.56,375.0593,1036.6815,-32.62925,0.0006305238,0.002522095,1.5,1.0175292
137.784,375.0593,1036.6815,-32.293262,0.0006305238,0.002522095,1.5,1.0175292
137.984,375.0593,1036.6815,-31.993275,0.0006305238,0.002522095,1.5,1.0175292
138.184,375.0593,1036.6815,-31.693277,0.0006305238,0.002522095,1.5,1.0175292
138.36,375.0593,1036.6815,-31.42928,0.0006305238,0.002522095,1.5,1.0175292
138.584,375.0593,1036.6815,-31.093283,0.0006305238,0.002522095,1.5,1.0175292
138.784,375.0593,1036.6815,-30.793285,0.0006305238,0.002522095,1.5,1.0175292
138.984,375.0593,1036.6815,-30.493288,0.0006305238,0.002522095,1.5,1.0175292
139.184,375.0593,1036.6815,-30.19329,0.0006305238,0.002522095,1.5,1.0175292
139.384,375.0593,1036.6815,-29.893293,0.0006305238,0.002522095,1.5,1.0175292
139.584,375.0593,1036.6815,-29.593296,0.0006305238,0.002522095,1.5,1.0175292
